# Time-averaged data for fix savg
# TimeStep c_myP[1] c_myP[2] c_myP[4]
10900 -29.5057 521.187 1.20197
11000 -174.277 358.218 37.3556
11100 -381.845 315.095 3.95026
11200 -214.953 376.647 108.951
11300 -187.454 354.779 72.7441
11400 -249.849 252.667 21.6842
11500 -297.851 360.776 -17.2885
11600 -137.246 438.884 -23.1842
11700 -144.67 405.346 60.2513
11800 -184.19 127.378 6.29869
11900 -401.997 335.297 -21.1727
12000 -316.592 403.229 -48.46
12100 -294.937 278.244 32.875
12200 -321.247 197.661 -55.7795
12300 -307.921 337.421 -24.0262
12400 -308.823 464.228 -87.3458
12500 -468.65 197.497 12.2017
12600 -456.395 123.197 -23.8409
12700 -261.633 263.412 19.34
12800 -585.026 278.639 -80.058
12900 -635.614 42.7684 25.1723
13000 -545.57 145.17 55.4805
13100 -271.877 93.698 77.4146
13200 -571.732 229.403 13.8955
13300 -574.367 68.1983 32.1682
13400 -521.311 307.239 96.5926
13500 -302.126 87.6051 137.02
13600 -573.95 106.657 106.101
13700 -598.908 98.083 -71.7237
13800 -512.236 416.587 18.6125
13900 -328.83 228.002 29.1144
14000 -612.254 84.4161 104.341
14100 -537.714 142.515 -69.4199
14200 -492.726 403.065 42.0686
14300 -485.013 237.834 17.4581
14400 -622.443 241.224 140.016
14500 -301.872 362.774 -82.2968
14600 -339.124 597.89 56.8175
14700 -572.84 329.088 -50.5777
14800 -525.935 285.483 119.14
14900 -278.525 444.119 21.0586
15000 -320.428 609.234 14.5203
15100 -511.563 489.819 64.6399
15200 -369.325 442.186 14.2701
15300 -120.088 687.56 89.6928
15400 -352.606 564.109 -42.7749
15500 -567.246 523.09 32.4651
15600 -344.972 493.962 -34.7386
15700 -111.962 701.912 45.4958
15800 -240.34 684.292 -84.494
15900 -441.405 627.159 -31.5005
16000 -450.323 547.945 -96.4839
16100 -202.689 707.703 50.3686
16200 -417.472 486.524 -74.5311
16300 -515.408 502.922 -11.3161
16400 -453.388 691.115 -72.8442
16500 -290.747 637.701 10.6621
16600 -538.879 335.891 53.5384
16700 -567.25 334.46 -1.25521
16800 -416.819 722.257 41.12
16900 -387.004 683.533 14.5225
17000 -538.565 428.534 106.613
17100 -385.521 501.246 20.8526
17200 -422.323 618.373 75.5671
17300 -590.254 574.825 -16.5332
17400 -621.353 335.044 111.784
17500 -489.427 523.375 1.78453
17600 -489.958 505.776 35.9395
17700 -662.588 368.554 -48.9204
17800 -653.505 388.081 -21.722
17900 -465.918 438.237 38.7329
18000 -516.602 410.86 99.3966
18100 -687.308 432.905 82.3373
18200 -609.122 391.331 40.7065
18300 -490.697 440.466 55.8008
18400 -660.886 264.096 46.1522
18500 -829.762 248.207 73.2589
18600 -614.588 361.04 -38.4449
18700 -587.655 512.575 39.8548
18800 -616.962 222.931 -13.4285
18900 -743.782 318.383 75.954
19000 -607.697 578.141 27.842
19100 -624.32 354.185 57.0669
19200 -708.136 194.244 -20.041
19300 -655.249 361.389 51.7633
19400 -543.03 581.127 2.34207
19500 -647.534 453.533 12.2765
19600 -605.961 224.044 -54.6845
19700 -622.636 279.74 -16.1397
19800 -682.066 417.842 -77.1186
19900 -880.894 240.956 -71.6016
20000 -822.988 202.525 -14.6407
20100 -542.095 265.902 -88.9962
20200 -551.828 397.191 -16.9062
20300 -878.306 177.468 -33.9983
20400 -942.759 217.24 40.3023
20500 -662.573 148.501 -22.6692
20600 -667.699 167.256 32.294
20700 -905.448 72.4045 -62.666
20800 -885.702 306.744 46.5316
20900 -613.941 275.758 -6.72236
21000 -792.371 164.324 45.9482
21100 -940.551 20.2284 6.22809
21200 -959.642 280.938 -8.06068
21300 -753.745 243.763 28.1036
21400 -842.76 73.8551 11.9526
21500 -849.746 52.5701 21.9951
21600 -948.206 346.249 -40.0172
21700 -876.787 281.68 14.1194
21800 -920.264 -38.5047 12.5671
21900 -743.932 95.6324 87.1532
22000 -794.148 297.78 71.0375
22100 -947.936 297.962 61.5713
22200 -1064.62 11.3235 15.3825
22300 -770.958 127.978 63.722
22400 -756.611 205.077 45.472
22500 -941.063 406.426 133.543
22600 -908.086 172.836 -15.4337
22700 -744.465 364.645 56.1989
22800 -597.233 202.594 73.1472
22900 -867.385 379.726 80.9583
23000 -884.76 327.062 -29.2358
23100 -818.941 462.292 -45.8651
23200 -608.738 221.75 -52.0432
23300 -787.982 316.374 32.6812
23400 -740.939 505.735 50.1824
23500 -777.515 598.742 -55.3617
23600 -673.439 375.337 -15.8191
23700 -706.705 450.204 -49.7654
23800 -554.642 628.745 66.9441
23900 -777.596 639.911 -61.5069
24000 -718.505 407.463 -43.9005
24100 -705.128 417.704 3.33262
24200 -649.092 640.074 99.4758
24300 -824.395 692.766 37.598
24400 -724.709 606.17 -12.6794
24500 -676.975 434.391 60.6708
24600 -596.789 598.83 52.6851
24700 -943.994 556.335 40.7299
24800 -973.346 499.027 -57.0813
24900 -759.288 413.888 -16.9206
25000 -575.63 488.264 -55.0813
25100 -941.182 517.351 109.117
25200 -982.158 557.567 -39.0029
25300 -845.21 456.774 49.4368
25400 -742.105 397.929 -34.6424
25500 -1044.62 243.72 74.9702
25600 -1032.05 393.886 32.3661
25700 -963.675 573.348 38.3748
25800 -913.169 342.171 3.84453
25900 -1031.45 170.736 94.6235
26000 -1003.04 311.431 85.6715
26100 -1082.45 476.298 109.782
26200 -1087.95 338.113 -12.7526
26300 -1170 165.531 129.317
26400 -872.157 338.35 86.9238
26500 -999.658 563.105 113.871
26600 -1144.46 354.287 1.01817
26700 -1107.03 242.867 27.7108
26800 -878.378 234.945 118.796
26900 -1091.77 304.514 3.10231
27000 -1222.28 398.581 -11.4424
27100 -1009.28 233.319 -78.2128
27200 -951.483 293.918 38.8706
27300 -1049.23 186.622 -50.5451
27400 -1311.24 270.26 16.5796
27500 -1100.5 388.639 -88.4374
27600 -992.979 402.18 23.7367
27700 -1030.99 218.721 29.1672
27800 -1120.94 380.448 58.5758
27900 -1027.25 386.808 -38.15
28000 -1026.25 336.429 -64.696
28100 -1060.89 138.442 74.3905
28200 -1035.45 313.694 -14.6678
28300 -1046.09 461.542 23.7721
28400 -1057.87 374.196 -156.21
28500 -1140.92 107.892 42.0521
28600 -1143.22 181.577 8.74133
28700 -1090.54 334.319 50.8049
28800 -1207.68 211.382 -113.442
28900 -1183.51 111.624 -68.8412
29000 -988.879 113.994 20.4543
29100 -1129.36 257.173 128.637
29200 -1292.32 -4.32845 21.7341
29300 -1398.81 4.00695 -71.1318
29400 -1129.34 -37.4349 -27.3678
29500 -1251.35 128.946 42.1541
29600 -1335.41 28.4684 70.7682
29700 -1322.25 156.622 -1.9655
29800 -1021.61 22.257 96.9107
29900 -1226.25 115.485 70.2267
30000 -1336.36 -87.0177 205.57
30100 -1340.2 281.86 57.3354
30200 -1001.98 179.89 71.1232
30300 -1215.15 72.3201 7.35166
30400 -1287.75 62.898 80.0951
30500 -1266.55 370.956 36.2775
30600 -1200.16 121.288 23.1129
30700 -1307.48 -54.5886 -18.036
30800 -1251.18 76.2436 -26.5457
30900 -1224.83 304.939 38.6965
31000 -1281.05 338.293 13.716
31100 -1205.01 87.6265 -7.60994
31200 -1119.25 243.131 11.8423
31300 -1108.57 336.028 58.3534
31400 -1210.18 410.071 49.2769
31500 -1282.01 122.344 69.2321
31600 -1083.25 356.506 29.4619
31700 -977.678 450.764 17.6331
31800 -1243.99 517.441 24.7071
31900 -1309.34 398.388 5.2756
32000 -1049.93 535.923 -11.8925
32100 -1128.92 401.625 -79.4031
32200 -1242.39 451.064 -52.4286
32300 -1205.09 501.056 23.0956
32400 -1064.73 589.312 -6.85407
32500 -1222.13 360.866 -59.4644
32600 -1393.99 368.766 -49.3473
32700 -1329.56 513.186 7.1524
32800 -1185.1 419.269 53.6596
32900 -1316.15 345.166 -1.31817
33000 -1467.92 208.003 -93.8886
33100 -1503.54 409.538 2.00766
33200 -1450.84 339.557 57.1137
33300 -1413.78 298.615 72.6528
33400 -1445.03 232.551 -40.1535
33500 -1380.03 444.955 29.9464
33600 -1505.56 375.681 92.0087
33700 -1538.14 222.841 105.058
33800 -1486.79 134.003 56.6576
33900 -1422.5 457.681 -0.0061376
34000 -1557.08 374.38 29.8618
34100 -1563.39 244.618 38.5877
34200 -1470.23 256.62 31.4691
34300 -1396.34 266.806 -39.8484
34400 -1718.83 212.498 -73.9081
34500 -1703.13 252.667 54.0831
34600 -1479.45 353.164 5.03073
34700 -1286.75 356.105 -6.39021
34800 -1610.29 238.123 10.5203
34900 -1559.31 350.034 45.8635
35000 -1414.9 406.899 165.231
35100 -1311.69 262.623 -9.0458
35200 -1557.7 261.672 4.16523
35300 -1515.93 423.685 50.2834
35400 -1430.81 458.225 111.444
35500 -1282.91 293.782 -22.3287
35600 -1433.81 253.887 -63.5221
35700 -1515.9 388.888 -29.2356
35800 -1467.97 353.209 35.9853
35900 -1430.43 245.637 26.079
36000 -1409.01 189.841 -81.9072
36100 -1353.8 557.131 -57.9693
36200 -1447.63 365.62 -9.6762
36300 -1585.15 205.352 17.4066
36400 -1467.69 150.513 -84.8292
36500 -1364.57 370.964 -65.8145
36600 -1517.71 287.07 -5.85025
36700 -1550.78 201.145 82.6499
36800 -1484.57 242.075 -28.2534
36900 -1339.55 134.249 -12.8118
37000 -1555.51 156.457 -33.426
37100 -1555.8 217.974 75.8262
37200 -1509.04 274.495 1.08088
37300 -1427.59 187.956 90.8862
37400 -1695.38 -50.2754 49.3284
37500 -1704.14 151.386 143.48
37600 -1644.58 110.517 21.8681
37700 -1504.13 45.7633 58.8588
37800 -1563.21 -88.15 1.60201
37900 -1510.04 145.628 14.2968
38000 -1679.66 64.4063 9.19188
38100 -1718.54 -77.6539 39.569
38200 -1715.75 -127.773 -34.053
38300 -1638.79 60.8143 66.7414
38400 -1726.09 192.763 54.2115
38500 -1701.29 17.7561 89.3852
38600 -1651.12 50.7856 48.2137
38700 -1585.29 1.68676 67.7486
38800 -1730.18 195.32 91.0505
38900 -1779.31 113.285 90.4111
39000 -1508.01 145.181 -6.88577
39100 -1466.52 155.543 35.6368
39200 -1721.02 173.71 40.6413
39300 -1797.5 125.371 91.6081
39400 -1662.44 205.068 -46.7301
39500 -1545.67 126.925 -48.0108
39600 -1635.79 233.63 -16.2587
39700 -1754.62 286.672 47.2029
39800 -1563.82 383.871 44.7411
39900 -1681.06 145.256 -41.9019
40000 -1696.7 111.804 -74.493
40100 -1741.92 254.174 -2.67672
40200 -1614.15 469.982 5.92065
40300 -1563.65 262.74 -46.0844
40400 -1701.34 136.279 -117.225
40500 -1737.06 376.643 -6.26025
40600 -1697.08 379.525 84.6701
40700 -1770.12 351.603 49.1014
40800 -1581.18 260.47 29.1807
40900 -1602.36 425.255 -20.9515
41000 -1815.46 347.921 89.4876
41100 -1846.75 275.106 80.6487
41200 -1745.05 138.032 52.9958
41300 -1736.54 342.554 -22.7851
41400 -1785.05 198.398 38.737
41500 -1883.69 361.186 66.0083
41600 -1946.12 57.2676 21.6407
41700 -1833.81 145.116 30.9497
41800 -1956.93 230.316 -53.557
41900 -1914.75 310.354 80.8605
42000 -1841.18 245.702 86.5216
42100 -1768.53 208.569 67.9709
42200 -1863.47 291.204 92.9668
42300 -1879.56 175.377 93.2473
42400 -1950.93 238.028 119.498
42500 -1713.65 255.785 61.707
42600 -1810.06 412.213 56.0309
42700 -1808.27 331.799 80.1438
42800 -1918.43 363.228 69.1126
42900 -1805.25 261.828 69.4909
43000 -1780.62 247.028 -12.0899
43100 -1747.33 384.91 29.617
43200 -1697.64 458.185 -9.22783
43300 -1730.94 447.958 7.5451
43400 -1735.09 316.992 -40.1514
43500 -1750.47 345.418 4.66265
43600 -1837.44 450.989 46.908
43700 -1812.54 435.094 12.3573
43800 -1787.79 310.454 -3.68897
43900 -1701.2 292.405 -53.4963
44000 -1738.55 394.81 48.8342
44100 -1844.05 259.195 -5.50809
44200 -1862.67 247.689 60.7001
44300 -1750.78 272.598 -30.4958
44400 -1771.68 381.322 66.0386
44500 -1878.36 304.07 57.5731
44600 -1840.89 285.172 125.15
44700 -1845.13 88.2231 36.0348
44800 -1927.05 218.963 -16.8524
44900 -1965.73 124.21 64.369
45000 -1964.76 216.692 18.5779
45100 -2029.68 32.6157 63.3592
45200 -2018.53 77.2442 -25.8175
45300 -2105.53 -32.3611 -4.29677
45400 -2048.21 88.1099 42.2493
45500 -2021.7 56.6387 122.901
45600 -2021.94 147.155 -0.362807
45700 -2061.32 2.05788 25.49
45800 -2106.86 6.59484 84.6688
45900 -2172.77 -26.4086 150.882
46000 -2092.17 -80.1544 85.9999
46100 -2100.65 40.5625 24.2069
46200 -2043.89 -22.832 61.5131
46300 -2150.04 53.1764 43.3978
46400 -2052.16 -8.99558 93.9112
46500 -2090.68 80.1958 6.9357
46600 -2184.53 -133.653 9.01506
46700 -2134.05 66.449 51.4701
46800 -1986.76 37.0782 62.922
46900 -1997.01 111.61 -16.819
47000 -2073.6 80.1847 -43.5618
47100 -2111.48 248.299 -16.2647
47200 -2048.95 12.4592 -45.5566
47300 -2024.22 156.783 5.89697
47400 -2105.48 14.3013 35.4711
47500 -2042.83 208.113 -45.1044
47600 -1969.58 211.588 -33.7131
47700 -1913.03 216.204 57.1514
47800 -2135.1 106.496 37.5975
47900 -2000.3 264.718 22.3519
48000 -2060.78 290.76 11.212
48100 -1967.41 133.936 9.01496
48200 -2014.69 94.5367 108.416
48300 -1961.99 248.583 14.9108
48400 -2092.69 220.579 4.38119
48500 -2136.41 71.559 -17.8511
48600 -2081.16 61.5763 18.3548
48700 -2145.09 116.623 34.3826
48800 -2116.16 161.317 -87.348
48900 -2150.87 144.331 -49.3455
49000 -2036.56 166.815 48.9974
49100 -2073.01 164.965 76.3643
49200 -2188.92 105.559 73.8696
49300 -2231.32 152.683 34.1469
49400 -2144.96 208.072 53.9343
49500 -2122.38 97.5397 106.657
49600 -2215 193.591 98.8324
49700 -2109.18 223.183 57.0855
49800 -2247.9 214.677 85.8356
49900 -2189.03 80.6995 86.435
50000 -2208.82 130.953 66.1563
50100 -2071.32 172.991 127.612
50200 -2134.05 317.316 -17.2896
50300 -2108.32 206.382 59.7179
50400 -2321.89 164.28 2.53025
50500 -2215.48 162.437 28.2181
50600 -2117.22 380.053 -28.557
50700 -2229.39 323.812 -30.0801
50800 -2147.81 241.124 -20.4743
50900 -2129.73 286.853 42.0866
51000 -2182.23 310.278 -39.947
51100 -2246.7 274.63 -9.8024
51200 -2146.96 325.801 0.184997
51300 -2116.17 420.261 67.0193
51400 -2035.48 346.78 47.6807
51500 -2254.24 299.009 -5.39375
51600 -2246.5 336.582 -10.0502
51700 -2175.38 319.89 88.4893
51800 -2181.4 327.661 23.2548
51900 -2280.26 357.272 -48.5239
52000 -2266.42 311.437 -56.5612
52100 -2305.48 307.875 5.261
52200 -2271.53 103.424 32.1627
52300 -2401.3 145.446 5.73247
52400 -2437.93 255.824 -48.2403
52500 -2366.17 210.368 -4.42441
52600 -2306.24 124.284 51.3034
52700 -2347.01 138.334 7.1726
52800 -2402.11 -14.0821 42.7612
52900 -2429.35 168.684 13.0181
53000 -2483.93 36.4677 109.503
53100 -2477.16 -41.4094 93.4655
53200 -2481.99 33.6516 108.734
53300 -2406.58 87.9889 53.9956
53400 -2485.16 -40.0468 83.2547
53500 -2486.7 -84.9579 57.5036
53600 -2529.64 -135.245 34.0029
53700 -2512.49 -38.056 19.911
53800 -2492.67 50.7621 34.2322
53900 -2483.22 62.6253 6.6503
54000 -2338.29 -41.821 68.0337
54100 -2421.53 24.0968 18.0799
54200 -2411.87 -24.8863 4.84924
54300 -2440.65 -77.8872 16.052
54400 -2453.65 -114.651 40.208
54500 -2488 -62.7379 44.7509
54600 -2552.94 4.91174 -38.646
54700 -2353.15 57.6775 15.7857
54800 -2344.4 55.0338 34.6955
54900 -2291.28 -7.92091 62.2313
55000 -2430.23 30.1741 18.745
55100 -2416.72 -19.4241 24.8176
55200 -2388.48 3.4303 36.1094
55300 -2270.24 14.7903 59.4979
55400 -2414.36 70.879 -33.7977
55500 -2308.32 93.488 -101.455
55600 -2465.96 141.365 -32.7249
55700 -2421.73 -78.2936 6.68651
55800 -2439 -32.9043 8.70364
55900 -2308.01 121.87 -34.0269
56000 -2500.09 62.5385 -45.103
56100 -2400.05 39.1145 60.7101
56200 -2457.24 -53.8512 56.1058
56300 -2569.49 29.3088 14.4694
56400 -2589.98 65.6182 -7.58339
56500 -2546.57 34.1166 56.3088
56600 -2425.89 -11.8506 80.7465
56700 -2586.38 30.9844 89.7779
56800 -2615.03 -26.2275 62.057
56900 -2756.41 48.4851 3.5939
57000 -2558.59 -9.80363 76.1246
57100 -2491.4 32.2174 74.4965
57200 -2634.89 92.0998 48.6684
57300 -2668.55 68.2392 -21.3178
57400 -2636.59 105.085 30.8809
57500 -2511.46 -10.2053 30.3187
57600 -2683.88 -17.3999 38.5687
57700 -2701.42 192.43 -19.9601
57800 -2581.17 166.573 15.578
57900 -2561.09 64.4215 48.303
58000 -2649.33 103.004 10.6838
58100 -2615.56 167.7 -50.1957
58200 -2664.26 189.557 -2.14361
58300 -2553.94 199.789 55.8795
58400 -2528.86 187.81 92.2258
58500 -2583.49 282.33 -34.1442
58600 -2566.12 251.788 49.0014
58700 -2712.94 207.11 31.0728
58800 -2431.65 258.828 96.144
58900 -2528.4 279.308 47.1061
59000 -2547.65 298.189 -88.5625
59100 -2706.92 278.834 -74.5243
59200 -2567.39 219.712 -4.32453
59300 -2607.27 178.644 12.2097
59400 -2574.35 243.335 -104.575
59500 -2678.48 397.02 -77.9443
59600 -2590.67 273.766 -16.5816
59700 -2613.34 102.505 122.198
59800 -2594.51 151.738 16.6701
59900 -2758.07 212.407 31.854
60000 -2640.66 178.184 47.8569
60100 -2578.73 190.223 138.649
60200 -2612.1 116.827 59.06
60300 -2704.81 96.236 34.8946
60400 -2825.56 103.577 -38.3688
60500 -2766.77 -25.4706 87.8908
60600 -2728.73 -6.82525 43.5155
60700 -2717.55 -49.5055 62.075
60800 -2844.73 26.0151 1.88786
60900 -2888.67 -99.0057 82.7301
61000 -2744.51 -74.9047 90.2606
61100 -2747.55 -13.5662 51.3833
61200 -2768.67 21.8059 -8.71923
61300 -2896.27 -54.4336 29.6677
61400 -2775.52 -69.1838 44.3702
61500 -2814.77 -44.9428 96.1181
61600 -2859.85 -124.944 -15.2024
61700 -2848.76 -28.3601 -17.6255
61800 -2752.5 9.81691 79.1177
61900 -2846.14 -177.008 40.809
62000 -2838.88 -85.3282 29.9292
62100 -2824.69 41.378 -12.8449
62200 -2682.02 73.0469 134.137
62300 -2835.75 -95.7795 -7.68087
62400 -2727.89 -9.16778 24.9995
62500 -2709.96 -12.4338 -100.053
62600 -2814.47 3.76335 14.4666
62700 -2842.24 -172.059 -11.2307
62800 -2821.41 -172.684 39.1604
62900 -2867.91 -92.9147 -84.4392
63000 -2896.54 28.987 -45.4884
63100 -2794.22 -48.1826 -31.4423
63200 -2705.85 -22.5457 93.5163
63300 -2797.95 -52.5621 18.4142
63400 -2967.19 -101.732 -29.0809
63500 -2976.2 -83.9405 1.26107
63600 -2828.74 -112.329 84.7169
63700 -2866.75 -104.433 70.9624
63800 -3025.13 -175.94 20.6748
63900 -2914.27 -40.659 4.24796
64000 -2957.57 -159.011 18.2493
64100 -2926.75 -168.279 121.171
64200 -3009.97 -200.951 17.3837
64300 -2982.31 -23.682 -8.0775
64400 -2958.85 -200.215 -29.0773
64500 -2922.63 -134.978 109.461
64600 -2941.91 -117.434 9.13637
64700 -3064.15 -21.4559 -33.0143
64800 -3183.89 -92.9984 2.71027
64900 -2984.28 -180.258 -4.62138
65000 -2936.39 -188.293 59.6412
65100 -3018.84 -84.2391 16.0276
65200 -3071.44 78.7832 -4.97585
65300 -2949.64 -87.843 53.1702
65400 -2954.06 -28.226 62.3532
65500 -3004.51 -44.9965 60.5679
65600 -3002.67 147.769 -3.53809
65700 -2888.43 75.5946 7.56317
65800 -2760.12 179.966 67.6781
65900 -2871.08 47.7317 -24.8362
66000 -2900.42 205.143 -40.1273
66100 -2951.89 159.679 -141.757
66200 -2915.84 275.141 -33.769
66300 -2781.25 194.14 14.6337
66400 -2822.66 266.036 9.62919
66500 -2803.07 363.241 -103.627
66600 -2809.38 309.907 -21.3749
66700 -2877.36 84.5991 32.1594
66800 -2957.75 199.08 69.5622
66900 -2943.43 211.583 -75.3281
67000 -2872.48 283.8 29.24
67100 -2862.97 102.917 6.89385
67200 -2988.07 171.345 147.552
67300 -3099.15 51.1214 -57.0061
67400 -3048.92 83.5968 3.59247
67500 -3084.7 32.2472 -35.2992
67600 -3052.66 70.375 146.56
67700 -3012.82 124.426 -4.83266
67800 -3122.09 -10.4552 15.0601
67900 -3213.97 -107.387 -84.7931
68000 -3159.9 -94.7309 101.328
68100 -3167.49 -26.396 66.6933
68200 -3143.09 45.344 71.4869
68300 -3191.08 19.9799 -14.3636
68400 -3054.77 -132.792 103.621
68500 -3206.95 15.8642 73.1675
68600 -3258.07 -74.282 78.2663
68700 -3287.38 -69.7894 -54.1579
68800 -3171.32 -128.485 18.287
68900 -3176.85 -79.2486 136.536
69000 -3295.25 -115.931 47.4646
69100 -3274.96 -53.4001 10.5679
69200 -3218.08 -175.816 -39.4849
69300 -3313.15 -196.219 61.4939
69400 -3252.98 -186.914 -18.9113
69500 -3196.62 -56.289 1.4291
69600 -3113.15 -147.421 -139.003
69700 -3198.21 -195.532 52.4864
69800 -3249.61 -201.992 -65.249
69900 -3272.48 -55.4936 -30.7259
70000 -3260.81 -44.1748 -68.1539
70100 -3135.1 -190.553 60.9756
70200 -3139.19 -185.414 10.5904
70300 -3208.54 -10.7814 59.8254
70400 -3206.02 -102.915 -6.20423
70500 -3233.05 -222.483 24.1293
70600 -3163.65 -171.234 36.8645
70700 -3312.92 -38.3753 15.8391
70800 -3244.79 -222.097 45.7135
70900 -3232.54 -189.956 -84.0618
71000 -3229.22 -379.078 -3.03944
71100 -3369.79 -219.291 -46.1854
71200 -3433.17 -237.067 46.9956
71300 -3231.85 -166.236 -37.7631
71400 -3206.02 -394.339 34.9055
71500 -3337.54 -149.543 -34.7264
71600 -3469.82 -189.393 97.6334
71700 -3403.04 -122.17 3.68096
71800 -3264.04 -364.994 124.993
71900 -3245.24 -209.053 -1.57951
72000 -3435.79 -80.7547 60.9259
72100 -3375.26 -216.258 19.9939
72200 -3325.63 -252.5 82.6247
72300 -3298.28 -306.352 29.2037
72400 -3436.85 -32.2471 32.6979
72500 -3324.83 -7.92584 -16.4314
72600 -3317.13 21.3899 34.9093
72700 -3213.52 -159.002 33.0943
72800 -3472.23 10.843 32.7114
72900 -3431.04 -89.9018 -72.0498
73000 -3300.38 116.289 -46.8223
73100 -3248.45 -194.449 -7.99661
73200 -3274.92 18.752 -53.6174
73300 -3412.86 87.9338 -29.5101
73400 -3383.25 27.2536 -101.569
73500 -3213.21 -90.1936 -16.5375
73600 -3242.42 117.482 31.3949
73700 -3420.35 175.039 2.88375
73800 -3372.52 193.58 -21.3006
73900 -3291.33 38.4025 12.9322
74000 -3261.97 -172.631 81.5265
74100 -3302.8 149.345 35.442
74200 -3393.56 221.079 -25.6037
74300 -3394.81 85.2713 32.5108
74400 -3305.78 -140.832 41.8806
74500 -3399.66 81.5515 81.7528
74600 -3551.13 78.5214 -44.6299
74700 -3438.38 117.96 -81.2203
74800 -3355.5 -77.0989 6.85317
74900 -3318.46 -0.505978 64.4456
75000 -3600.99 -26.461 54.2963
75100 -3647.76 -0.613324 -36.7591
75200 -3511.47 -152.635 4.91787
75300 -3348.67 -129.698 144.241
75400 -3522.65 -50.7932 92.3295
75500 -3659.3 105.292 20.3342
75600 -3509.19 -113.899 -25.2246
75700 -3484.81 -208.133 114.171
75800 -3530.98 -164.513 74.2471
75900 -3576.86 -11.0045 82.419
76000 -3484.56 -32.1463 -47.216
76100 -3491.06 -285.225 -37.5258
76200 -3457.78 -263.229 52.0196
76300 -3634.59 -71.0056 -2.27868
76400 -3450.77 -40.5985 8.76073
76500 -3516.61 -119.312 -121.682
76600 -3287.65 -168.28 29.5913
