# Time-averaged data for fix savg
# TimeStep c_myP[1] c_myP[2] c_myP[4]
1759200 -11151.6 -59072 35.1746
1759300 -11073.3 -59048.6 13.3897
1759400 -11142.6 -59272.3 20.6076
1759500 -11115.1 -59075.7 -12.0575
1759600 -11197.4 -59080.6 58.1492
1759700 -11034.9 -59115.9 -51.2284
1759800 -11174.9 -58866.7 -79.1564
1759900 -11183.9 -59142.2 -13.4184
1760000 -11148.4 -59092.7 30.9575
1760100 -11066.5 -59114.9 -7.41855
1760200 -11166.5 -59273.7 11.6255
1760300 -11217.7 -59101.3 3.06007
1760400 -11165.6 -59250.2 75.0219
1760500 -11092.4 -59194.5 40.942
1760600 -11321.1 -59065.6 -1.04427
1760700 -11085.9 -59215.3 -11.3219
1760800 -11161.2 -59030.5 -51.2175
1760900 -11147.6 -59306.3 -3.09872
1761000 -11244.6 -59216.3 -4.01277
1761100 -11125.6 -59133.6 26.5091
1761200 -11032.4 -59208.2 -15.8016
1761300 -11243.2 -59054.6 39.7978
1761400 -11129.2 -59214.4 -15.2124
1761500 -11094.8 -59226.9 31.1185
1761600 -11257.3 -59251.4 13.9381
1761700 -11122.7 -59380.8 5.1275
1761800 -11127 -59073 26.0494
1761900 -11070.4 -59198.4 36.7513
1762000 -11177.8 -59145.5 -2.70525
1762100 -11252.3 -59136.4 -20.0054
1762200 -11044.9 -59304.3 -0.648233
1762300 -11153.4 -59109.4 -9.68314
1762400 -11229.7 -59207.1 35.943
1762500 -11039.3 -59308.6 -11.9494
1762600 -11084 -59058.4 23.0797
1762700 -11127.9 -59293.7 28.3498
1762800 -11124.1 -59168.4 6.69924
1762900 -11095.5 -59212.8 -13.7941
1763000 -11109.1 -59336.4 -12.3245
1763100 -11378.8 -59132.3 -10.3284
1763200 -11122 -59273.8 -6.24133
1763300 -11027.7 -59098.3 -50.3643
1763400 -11148.6 -59272.4 -37.6193
1763500 -11181.3 -59311.3 29.4574
1763600 -11106.3 -59120.1 41.1228
1763700 -11040.5 -59263 34.7303
1763800 -11220.2 -59127.3 15.8056
1763900 -11171.8 -59132.5 -11.9083
1764000 -11026.7 -59331.8 34.6285
1764100 -11178.2 -59196.6 -9.26394
1764200 -11262.3 -59341.7 -13.3411
1764300 -11216.8 -59245.3 -30.0743
1764400 -10993 -59215.1 12.5598
1764500 -11173.6 -59231.5 -7.84562
1764600 -11296.7 -59141.6 -28.378
1764700 -11025 -59335 -53.2401
1764800 -11121.3 -59145.8 -29.3168
1764900 -11258.5 -59237.9 48.6938
1765000 -11282.8 -59364.6 -15.6779
1765100 -11044.8 -59298.6 -18.1577
1765200 -11124.2 -59353.4 10.1372
1765300 -11305.7 -59132.9 -17.367
1765400 -11101.2 -59247.5 -0.823047
1765500 -11029 -59228.1 -16.0509
1765600 -11147.5 -59155.1 -18.9678
1765700 -11268.9 -59278.9 32.4071
1765800 -10998.6 -59331.1 13.8178
1765900 -11145.8 -59339.4 19.048
1766000 -11292.2 -59253.1 41.4695
1766100 -11126.5 -59184.8 12.4861
1766200 -10961.2 -59348.7 8.79713
1766300 -11246.2 -59236.7 2.97033
1766400 -11181.5 -59368.8 -74.9518
1766500 -11099.2 -59385.7 -46.5301
1766600 -10991.2 -59178.6 -27.9939
1766700 -11237.7 -59237.8 -18.1772
1766800 -11155 -59241.9 50.0333
1766900 -11033.4 -59288 13.4779
1767000 -11104.8 -59441.8 23.38
1767100 -11285.2 -59200.1 0.621584
1767200 -11125.1 -59340.6 2.95972
1767300 -11096.1 -59278.5 0.285569
1767400 -11126.5 -59302.4 -27.4581
1767500 -11309.3 -59327.7 -10.9743
1767600 -11182.7 -59315 0.344898
1767700 -11081.9 -59407.2 -37.6739
1767800 -11217.4 -59304.8 -71.677
1767900 -11244.6 -59378 0.0278142
1768000 -11109.4 -59437.1 -37.6234
1768100 -11030.7 -59212 86.6937
1768200 -11310.4 -59337.4 -0.710972
1768300 -11176.2 -59394.5 -12.0599
1768400 -11087.1 -59328.4 -63.5153
1768500 -11139.3 -59471.4 -9.76203
1768600 -11350.1 -59253.4 -10.211
1768700 -11031.5 -59350.4 2.75262
1768800 -11039.6 -59250 -31.7794
1768900 -11328.1 -59322.1 32.5055
1769000 -11230.7 -59512.2 53.7495
1769100 -11088.4 -59284.1 25.5255
1769200 -11102.3 -59382.7 -23.7642
1769300 -11299 -59238.2 7.27651
1769400 -11097.7 -59326.3 18.5674
1769500 -11025.7 -59466.1 5.30277
1769600 -11220.3 -59298.1 21.0716
1769700 -11211.6 -59386.1 3.49205
1769800 -11079 -59353.8 -19.2227
1769900 -11079.2 -59383.8 22.036
1770000 -11350.1 -59288.3 14.3459
1770100 -11234.5 -59235.5 -26.1386
1770200 -11049.7 -59380.6 38.4808
1770300 -11136.7 -59363.4 -35.0549
1770400 -11397.7 -59314.6 13.2078
1770500 -11044.7 -59433 -12.14
1770600 -11066.6 -59339 -30.1178
1770700 -11283.8 -59384.1 -35.7853
1770800 -11329.2 -59364.1 1.93761
1770900 -11022.6 -59334.1 -18.2061
1771000 -11063.2 -59402.2 -47.5762
1771100 -11353.4 -59197.9 11.9608
1771200 -11134.4 -59436.8 -50.2709
1771300 -11021.4 -59483.1 -22.1953
1771400 -11251.6 -59374.4 -24.5539
1771500 -11323.3 -59414.4 15.963
1771600 -11172 -59288.9 -29.5219
1771700 -10997.6 -59445.4 -4.58409
1771800 -11257.9 -59456.8 24.5916
1771900 -11409.4 -59306.3 68.708
1772000 -10972.5 -59521.5 -30.4768
1772100 -11089.2 -59344 44.3594
1772200 -11333.7 -59365.8 3.44824
1772300 -11216.5 -59480.4 24.0171
1772400 -11060.7 -59333.9 -25.5212
1772500 -11128.4 -59509.4 -4.92985
1772600 -11384.5 -59249.9 29.6455
1772700 -11093.3 -59466.3 14.7255
1772800 -11004.9 -59529.6 24.3051
1772900 -11341.6 -59414.8 39.7707
1773000 -11293.8 -59574.2 1.55752
1773100 -11057.8 -59351.7 -2.21594
1773200 -11061.4 -59448.4 -31.9795
1773300 -11395.4 -59381.8 28.2857
1773400 -11249.9 -59385 9.6625
1773500 -10969.7 -59541.6 -22.0873
1773600 -11265.1 -59341.9 -38.6144
1773700 -11354 -59380 -13.7636
1773800 -10959.6 -59460.3 -23.9764
1773900 -11108.5 -59466.8 -19.4422
1774000 -11375.7 -59536.7 39.0302
1774100 -11273.4 -59438.3 33.4063
1774200 -10992.5 -59503.2 36.1459
1774300 -11145.4 -59433.6 -19.081
1774400 -11488.3 -59365.3 -69.2872
1774500 -11201.7 -59666.1 -11.1216
1774600 -11115.3 -59454.9 -19.65
1774700 -11262 -59459.1 -42.0159
1774800 -11331.7 -59459.3 -8.20327
1774900 -11061.8 -59383.6 -24.1934
1775000 -11092.6 -59549.5 -9.79694
1775100 -11474.9 -59418.9 6.73788
1775200 -11268.8 -59496.1 -16.9375
1775300 -10954.9 -59549.3 -16.7215
1775400 -11239 -59370.1 -21.0915
1775500 -11353.5 -59506 -60.5121
1775600 -11051.2 -59415 1.89009
1775700 -11030.1 -59436.1 -30.7475
1775800 -11352.1 -59539.9 21.1846
1775900 -11332.7 -59552.6 -21.1228
1776000 -11045.6 -59667 11.1648
1776100 -11228 -59476.9 37.1874
1776200 -11416.7 -59473.9 24.8106
1776300 -11097.3 -59528.9 -15.0506
1776400 -10967 -59440.4 51.0816
1776500 -11231.7 -59489 -22.0216
1776600 -11377.3 -59491.3 -43.7314
1776700 -11018.9 -59533.4 -64.3484
1776800 -11045.2 -59598 -9.55593
1776900 -11428.5 -59340.7 -9.36604
1777000 -11206.2 -59567.5 -32.0415
1777100 -10994.1 -59479.6 1.64602
1777200 -11202.7 -59350.9 39.0806
1777300 -11361.5 -59492.1 48.9259
1777400 -11120.2 -59429 18.3768
1777500 -10995.8 -59627.9 23.2269
1777600 -11379.2 -59468.7 -13.1695
1777700 -11329.9 -59588.1 9.42217
1777800 -10996.5 -59549.6 25.5393
1777900 -11182.4 -59454.8 -7.56332
1778000 -11446.7 -59494.4 18.3961
1778100 -11199.7 -59423.2 11.5158
1778200 -10946.8 -59479.7 -36.7223
1778300 -11319.7 -59533.5 39.9762
1778400 -11360.3 -59452.7 12.5885
1778500 -11069.2 -59579.9 31.3714
1778600 -11099.2 -59436.6 18.0837
1778700 -11299.5 -59353.2 -3.12707
1778800 -11176.5 -59418.4 -12.8536
1778900 -11013.7 -59410.2 8.37261
1779000 -11229.1 -59503.9 16.7141
1779100 -11302 -59518.3 17.9753
1779200 -11137.6 -59466.3 34.5375
1779300 -11094 -59565.7 -51.9964
1779400 -11360.6 -59384.7 58.9417
1779500 -11255.5 -59522.8 21.5005
1779600 -11077.4 -59463.3 17.3792
1779700 -11205.9 -59437.3 8.78272
1779800 -11245.8 -59570.8 -8.08186
1779900 -11137.8 -59494.8 7.06554
1780000 -11086.2 -59530.1 -26.1897
1780100 -11227.5 -59446.3 14.4505
1780200 -11249.9 -59353.5 -16.6536
1780300 -11182.8 -59629.9 12.6984
1780400 -11217.2 -59471.1 -6.07971
1780500 -11391.3 -59504.5 2.37076
1780600 -11158.1 -59632.6 -23.279
1780700 -11121.9 -59453.2 2.01988
1780800 -11193.7 -59540.4 -7.64671
1780900 -11286.9 -59320 46.7534
1781000 -11218.1 -59569.8 12.1106
1781100 -11182.6 -59698.3 0.440636
1781200 -11337.2 -59417.3 15.2337
1781300 -11148.9 -59665.4 5.01878
1781400 -11197.3 -59418.6 -6.99123
1781500 -11220 -59549.9 7.04709
1781600 -11272.4 -59623.2 26.0688
1781700 -11324 -59476.2 7.61208
1781800 -11111 -59740.8 6.07779
1781900 -11230.2 -59415.7 -21.275
1782000 -11218.2 -59487.7 32.0221
1782100 -11174.1 -59529.9 -17.7748
1782200 -11195.6 -59514.4 27.1596
1782300 -11230.8 -59675.1 -28.3307
1782400 -11254.9 -59569.4 -29.2372
1782500 -11170.5 -59552.4 -14.3654
1782600 -11180.5 -59643.9 -44.8563
1782700 -11249.5 -59396.4 1.76966
1782800 -11178.7 -59689.8 -14.8761
1782900 -11239.7 -59599.9 -15.5693
1783000 -11317.4 -59656.4 -0.230264
1783100 -11225.7 -59848 -3.38018
1783200 -11227.7 -59414 36.6128
1783300 -11157.7 -59630 10.0935
1783400 -11302.7 -59546.7 -42.5167
1783500 -11211.3 -59522.1 7.37354
1783600 -11102.9 -59743.8 51.4943
1783700 -11285.4 -59584.7 1.88338
1783800 -11254.2 -59713.6 34.3428
1783900 -11180.2 -59540.8 -8.78317
1784000 -11207 -59605.6 -16.8729
1784100 -11224.1 -59622.7 -10.574
1784200 -11184.1 -59519.8 -18.4932
1784300 -11234.3 -59879.3 48.5524
1784400 -11349.8 -59584.4 -31.7343
1784500 -11261.9 -59573.5 17.5131
1784600 -11160.9 -59754.6 -62.5213
1784700 -11172.2 -59537.6 -10.0354
1784800 -11258.3 -59661.1 -26.4367
1784900 -11343.1 -59620.7 -16.8672
1785000 -11156.8 -59643.1 2.1814
1785100 -11133.9 -59635.7 34.7248
1785200 -11237.6 -59525.1 38.5661
1785300 -11227.5 -59600.6 -13.645
1785400 -11133.2 -59725.7 2.5964
1785500 -11341.5 -59524.3 9.80739
1785600 -11197.2 -59653.5 7.79019
1785700 -11202.1 -59507.2 -72.9877
1785800 -11065.5 -59629 -10.5558
1785900 -11315.9 -59536 -6.47029
1786000 -11296 -59631.6 -30.2215
1786100 -11098.2 -59829.5 27.8501
1786200 -11277.1 -59549.2 -13.5072
1786300 -11321.8 -59562 8.37286
1786400 -11121.5 -59692.7 18.6798
1786500 -11181.5 -59535.5 59.3017
1786600 -11218.5 -59693.5 -48.1434
1786700 -11270.5 -59639.4 12.2524
1786800 -11090 -59680.3 -36.7248
1786900 -11141.7 -59650.8 0.924541
1787000 -11335.2 -59593.9 17.5221
1787100 -11160.5 -59804.3 -79.6797
1787200 -11175.8 -59565.4 -50.6104
1787300 -11289.5 -59726.1 2.24623
1787400 -11340.8 -59649.6 17.5654
1787500 -11107.7 -59586.7 5.1433
1787600 -11164.9 -59689.9 -5.34487
1787700 -11383 -59614.1 20.3415
1787800 -11262.3 -59723.3 -16.0205
1787900 -11025.2 -59678.2 8.57846
1788000 -11195.8 -59617.4 6.38337
1788100 -11281 -59718.4 4.0906
1788200 -11180.5 -59573.8 -4.1953
1788300 -11143.3 -59715.2 -19.8334
1788400 -11335.2 -59787.8 -3.52453
1788500 -11263.6 -59656.1 -42.3251
1788600 -11071.9 -59798.2 -8.09391
1788700 -11220.6 -59548.2 31.9025
1788800 -11298.5 -59675.3 32.8447
1788900 -11241.2 -59719.6 28.0394
1789000 -11178.3 -59615 -11.424
1789100 -11295.2 -59809.7 -27.2127
1789200 -11220.8 -59715.4 -25.8672
1789300 -11139.1 -59608.1 -3.25507
1789400 -11059.8 -59595.1 -23.3776
1789500 -11368 -59463.5 -7.20157
1789600 -11193.2 -59812.9 12.7498
1789700 -11102.1 -59645.5 -10.8074
1789800 -11247.8 -59733 -21.2778
1789900 -11341.6 -59789 38.9054
1790000 -11160.5 -59591.5 36.4148
1790100 -11123.2 -59727.4 -29.6105
1790200 -11293.7 -59631.3 7.32044
1790300 -11237.5 -59802.1 51.5589
1790400 -11130.4 -59776.4 14.7183
1790500 -11256.7 -59697.3 -10.401
1790600 -11331.8 -59917.3 -14.3374
1790700 -11304.3 -59603.3 -7.42935
1790800 -11114.5 -59751.5 -42.0829
1790900 -11314 -59844.3 -5.73866
1791000 -11299.4 -59662.9 -3.46997
1791100 -11176.6 -59784.4 -35.2818
1791200 -11176.6 -59652.2 -28.1271
1791300 -11237.6 -59639.8 -29.4845
1791400 -11261.8 -59642.5 -44.7817
1791500 -11136.2 -59666.6 -52.7271
1791600 -11251.2 -59803.9 -20.4231
1791700 -11292.3 -59701.6 -60.5339
1791800 -11303.7 -59689.7 -46.4466
1791900 -11163.2 -59900.6 18.7288
1792000 -11461.4 -59790.3 -16.612
1792100 -11246.4 -59876.9 -1.67853
1792200 -11189.9 -59692.7 64.4218
1792300 -11207.9 -59719.4 20.151
1792400 -11416.8 -59696.1 45.4174
1792500 -11194.6 -59674.6 -1.36494
1792600 -11118.5 -59928.3 -37.1779
1792700 -11313.3 -59777.6 -38.5522
1792800 -11301.7 -59751.7 -15.8227
1792900 -11190.5 -59729.8 -28.748
1793000 -11211.6 -59685.6 -15.2266
1793100 -11348.1 -59778 -6.72136
1793200 -11301.1 -59744 -28.9147
1793300 -11209.7 -59817.3 6.48987
1793400 -11261.3 -59853.5 -17.9857
1793500 -11426.8 -59610.6 6.96958
1793600 -11130 -59766.7 -47.1054
1793700 -11168.1 -59690.2 -3.10867
1793800 -11270.6 -59848.5 -7.38276
1793900 -11393.7 -59882 -0.537798
1794000 -11186.1 -59782.9 21.9278
1794100 -11224.3 -59852.4 1.13945
1794200 -11439.7 -59635.5 50.7638
1794300 -11213.2 -59824.7 -9.66642
1794400 -11217.3 -59800.2 -21.797
1794500 -11362 -59699.3 -32.5023
1794600 -11228.9 -59934.4 -10.8192
1794700 -11210.4 -59691.1 45.6336
1794800 -11221.9 -59783 -17.9951
1794900 -11344.8 -59660.9 -25.8719
1795000 -11233.7 -59775.3 -12.3513
1795100 -11273.3 -59840.8 31.3029
1795200 -11333.3 -59786.6 1.44576
1795300 -11396.4 -59882.5 64.9206
1795400 -11292.7 -59765.1 -5.33916
1795500 -11205.5 -59681.8 19.2112
1795600 -11278.9 -59780.8 -9.87808
1795700 -11285.3 -59738.9 -28.5424
1795800 -11233.8 -59871.7 -25.3397
1795900 -11298.7 -59789.3 57.414
1796000 -11338.7 -59580.1 -35.095
1796100 -11153.4 -59801.1 -2.57603
1796200 -11257.6 -59685.8 -31.275
1796300 -11297 -59771.1 -48.5058
1796400 -11313.2 -59899.3 51.9568
1796500 -11185.8 -59818.7 22.8452
1796600 -11268.5 -59754.6 -17.3866
1796700 -11389 -59683.2 -5.28601
1796800 -11183.3 -59726.8 -49.5624
1796900 -11295.4 -59801.2 -10.3338
1797000 -11331.6 -59808 -5.19623
1797100 -11308.2 -59924.8 64.3017
1797200 -11266.9 -59754.5 18.5834
1797300 -11309.8 -59721.8 39.6844
1797400 -11200.5 -59794.6 50.4882
1797500 -11249.4 -59712.3 24.5841
1797600 -11287.7 -59840.1 0.948433
1797700 -11380.7 -59802.1 33.0036
1797800 -11254.5 -59904.7 23.8554
1797900 -11311.1 -59793.3 -1.16517
1798000 -11324 -59673.9 31.6618
1798100 -11283.4 -59830.7 28.8984
1798200 -11250.7 -59885 58.3699
1798300 -11270.2 -59926.1 -17.3199
1798400 -11310.3 -59869.1 15.228
1798500 -11323.7 -59686.3 -20.5138
1798600 -11249.9 -59903.6 3.024
1798700 -11368.1 -59753 36.3052
1798800 -11263.1 -59952.9 51.0674
1798900 -11316.6 -59892 6.02451
1799000 -11181.9 -59872.3 51.5479
1799100 -11296.9 -59860.2 29.0701
1799200 -11355.5 -59815.3 42.7747
1799300 -11234.9 -59820.5 -9.22153
1799400 -11167.7 -59805.4 -1.92882
1799500 -11247.7 -59821.3 -43.287
1799600 -11274.2 -59787.6 19.6034
1799700 -11270.5 -59924.8 28.5636
1799800 -11308.3 -59899.7 65.2472
1799900 -11309 -59918.3 48.569
1800000 -11355.9 -59849.8 17.6118
1800100 -11275.4 -59739.1 21.986
1800200 -11308.2 -59805.4 -61.5527
1800300 -11312.8 -59931.5 8.63869
1800400 -11451.5 -59798.2 -1.86535
1800500 -11201.5 -59850.7 7.53473
1800600 -11185.1 -59730.5 -20.498
1800700 -11310.4 -59842.7 -6.78991
1800800 -11350.2 -59867.2 14.7198
1800900 -11194.1 -59967.4 11.744
1801000 -11373.9 -59921.1 17.8061
1801100 -11452.8 -59778.5 25.396
1801200 -11246.3 -59850.1 0.160594
1801300 -11159.1 -59857.7 6.36481
1801400 -11400.3 -59890.9 25.5933
1801500 -11393.1 -59886.9 39.367
1801600 -11101.7 -59953 -50.5168
1801700 -11270.8 -59916.5 -21.2993
1801800 -11417.5 -59953 -39.5051
1801900 -11253.7 -59892.7 -1.77062
1802000 -11134.4 -59837 7.1169
1802100 -11424.6 -59834.4 8.11739
1802200 -11311.4 -60001.4 47.914
1802300 -11153.7 -59953.8 80.5076
1802400 -11304 -59955.3 -5.10136
1802500 -11405.4 -59853 -30.1583
1802600 -11257.3 -59875.1 -0.448304
1802700 -11160.2 -59918.1 -2.07104
1802800 -11332.7 -59868.9 16.4992
1802900 -11338.9 -59922.8 -31.6454
1803000 -11179.3 -59981.8 -56.9263
1803100 -11277.2 -59798.3 35.596
1803200 -11387.8 -59888.9 -3.71413
1803300 -11281.8 -59886.1 -20.6559
1803400 -11245.9 -59886.7 20.6442
1803500 -11312 -59984.9 -4.41623
1803600 -11403 -59926.4 10.5743
1803700 -11179.1 -60047 38.7059
1803800 -11229.3 -59799.9 -3.94931
1803900 -11342.6 -59895.4 52.1831
1804000 -11274.8 -59911.3 9.6112
1804100 -11205.1 -59933.2 15.135
1804200 -11316.3 -60044.7 8.82181
1804300 -11429.6 -59959.5 -37.2131
1804400 -11403.3 -59801.3 40.7874
1804500 -11189.5 -59942.5 -74.7753
1804600 -11370.8 -59908.6 -49.2624
1804700 -11450.8 -60034.9 -23.6172
1804800 -11236.7 -59882.8 10.3178
1804900 -11155 -59876 16.8194
1805000 -11318.4 -59946.3 -52.6386
1805100 -11346 -59752.8 -10.7243
1805200 -11158 -60038.1 -6.13841
1805300 -11301.4 -59928.9 22.1029
1805400 -11470.6 -59990.6 35.7226
1805500 -11223.1 -59945.2 6.12127
1805600 -11115.9 -59841.6 -6.41051
1805700 -11414.4 -60011.3 27.429
1805800 -11354.4 -60002.8 -9.31685
1805900 -11199.3 -59990.8 -28.6726
1806000 -11166.4 -59968.7 -26.8602
1806100 -11469.4 -59844.1 18.9141
1806200 -11263 -59992.7 -9.51209
1806300 -11197 -59983.3 -9.35956
1806400 -11348.5 -60025.5 -86.1662
1806500 -11376.9 -60030.9 -22.8348
1806600 -11230.5 -59876.1 7.01888
1806700 -11146.1 -59960.6 -18.4483
1806800 -11354.2 -59875.3 41.7781
1806900 -11385.5 -59936.8 27.9555
1807000 -11112.4 -60103.1 55.5061
1807100 -11259.3 -59946.6 6.84721
1807200 -11399.8 -60125.8 37.4913
1807300 -11378.3 -59906.2 -6.74447
1807400 -11067.5 -59980.7 -37.3969
1807500 -11306.1 -59960.8 -34.8027
1807600 -11438.2 -59917.5 14.329
1807700 -11208 -60194.9 -11.9319
1807800 -11268.6 -59972.1 10.2308
1807900 -11376.4 -60015.6 20.7665
1808000 -11402.4 -59957.4 21.8268
1808100 -11182.3 -59924.5 19.3936
1808200 -11213.2 -60027.5 -31.4342
1808300 -11426 -59953.2 -11.6033
1808400 -11258.7 -60074 26.4212
1808500 -11135.2 -60143.3 -9.58692
1808600 -11383.2 -60039.3 34.3205
1808700 -11337.8 -60143.5 -31.44
1808800 -11181.6 -59953.3 23.482
1808900 -11158.3 -60075.3 -5.61739
1809000 -11447.4 -60023.7 9.16377
1809100 -11351.3 -60138.2 19.3916
1809200 -11250.9 -60191.6 -14.1703
1809300 -11316.6 -60068.9 -17.1994
1809400 -11357.8 -60062 16.9766
1809500 -11255.7 -59964.7 36.5988
1809600 -11238.7 -60068.7 -21.8132
1809700 -11315.6 -60116.1 -29.3685
1809800 -11371.9 -59897.3 26.7335
1809900 -11244.9 -60002.8 -7.46406
1810000 -11303.8 -60006 6.27846
1810100 -11351.7 -60093.1 -46.7961
1810200 -11360.3 -60143 -23.9742
1810300 -11284.1 -60057.7 15.4645
1810400 -11299.8 -60042.9 -10.9728
1810500 -11353.4 -59993.5 46.9076
1810600 -11318 -60040.4 -28.9425
1810700 -11258.6 -60139.4 -43.8608
1810800 -11331.5 -60042.3 -44.8004
1810900 -11374.1 -60020.3 -38.6125
1811000 -11198.3 -60002.9 -24.3244
1811100 -11237.8 -60110.9 24.1571
1811200 -11441.8 -60047.8 0.0713696
1811300 -11358.4 -60106.4 -25.8533
1811400 -11267.4 -60099.1 41.1362
1811500 -11279.8 -60117 12.8906
1811600 -11431.9 -59942.8 32.3598
1811700 -11183.6 -60202.8 -10.8155
1811800 -11297.1 -60074.1 -34.8719
1811900 -11284 -60206.8 32.8209
1812000 -11337.8 -60115.4 -41.9214
1812100 -11206.7 -60023.5 -7.78392
1812200 -11236.4 -60101.4 -9.07004
1812300 -11444.7 -60021.6 9.27897
1812400 -11286.1 -60171.6 -14.6385
1812500 -11229.6 -60115.2 78.896
1812600 -11381.9 -60077.1 -2.89744
1812700 -11432.5 -60128.4 17.325
1812800 -11215.6 -59987.7 22.3865
1812900 -11151.9 -60110.3 60.0113
1813000 -11447.1 -60015.8 3.72959
1813100 -11284.3 -60103.4 -21.3443
1813200 -11129.6 -60065.5 7.98276
1813300 -11267.4 -60024.2 3.98851
1813400 -11514.1 -60130.2 -22.161
1813500 -11208.8 -60104.7 45.1659
1813600 -11235.1 -60155 34.9283
1813700 -11453.3 -60218.7 -38.485
1813800 -11490.9 -59994.6 29.6214
1813900 -11083.7 -60198.4 -13.9495
1814000 -11322.2 -60029.4 64.7778
1814100 -11584.9 -60158.7 -13.8708
1814200 -11304.3 -60185.9 -31.7891
1814300 -11182.6 -60087.2 -29.0438
1814400 -11371.5 -60118.8 -41.4641
1814500 -11524 -59987.5 -0.970927
1814600 -11171.1 -60274.1 47.0143
1814700 -11315.9 -60160.9 89.9233
1814800 -11414.6 -60101.3 -17.354
1814900 -11311.4 -60117.2 24.5143
1815000 -11108.1 -60072.2 -25.4421
1815100 -11282.7 -60152.3 -4.18523
1815200 -11455.7 -60077.9 -24.038
1815300 -11169.8 -60132.1 13.5339
1815400 -11204.5 -60112.9 -66.9364
1815500 -11406.1 -60116.7 27.0915
1815600 -11403.8 -60039.1 8.6953
1815700 -11156.5 -60175.2 47.362
1815800 -11383.1 -60134.9 -12.3196
1815900 -11450.3 -60202.5 16.7992
1816000 -11380.3 -60189 54.3869
1816100 -11202.6 -60145.3 10.7843
1816200 -11418 -60037.5 33.1135
1816300 -11394.1 -60077.5 -10.6384
1816400 -11194.9 -60231.8 -71.8788
1816500 -11248.3 -60123.1 12.3961
1816600 -11432.3 -60242 -2.44344
1816700 -11350.8 -60175.1 -41.8807
1816800 -11226.7 -60144.6 1.73166
1816900 -11286.8 -60219.4 -15.6056
1817000 -11513.5 -60104.5 15.5386
1817100 -11341.3 -60170.9 13.2222
1817200 -11202.9 -60297.9 -58.2864
1817300 -11522.5 -60193.6 -17.0786
1817400 -11461.9 -60209.9 -33.7015
1817500 -11151.7 -60151.8 -4.66369
1817600 -11226.4 -60178.2 -17.6373
1817700 -11525.9 -60196.9 -57.0977
1817800 -11346.4 -60139 -38.4083
1817900 -11143.5 -60358.2 -19.1611
1818000 -11435.5 -60133.5 -3.1812
1818100 -11436.3 -60097.6 -3.92536
1818200 -11164.3 -60154.4 82.1974
1818300 -11202.9 -60065.2 16.3249
1818400 -11438.3 -60138.9 31.4369
1818500 -11382.9 -60168.6 -43.1682
1818600 -11168.2 -60309.8 55.6349
1818700 -11335.9 -60182.6 -5.04257
1818800 -11432.4 -60093.9 7.43825
1818900 -11250.8 -60212.7 -6.65699
1819000 -11189.2 -60176.3 -21.2304
1819100 -11484.4 -60273.5 -41.8226
1819200 -11482.1 -60290.2 -13.4819
1819300 -11205.3 -60217.7 -11.1791
1819400 -11190.9 -60242.3 33.2232
1819500 -11576.9 -60049.8 51.1672
1819600 -11317.4 -60252.4 -7.94715
1819700 -11155.9 -60410.1 -0.758868
1819800 -11428.8 -60206.9 -28.75
1819900 -11468.9 -60334.8 -21.9209
1820000 -11248.3 -60086.8 33.7112
1820100 -11188.8 -60288.2 -19.751
1820200 -11624.9 -60132.5 30.971
1820300 -11510 -60284.7 17.4677
1820400 -11175.7 -60440.1 24.0313
1820500 -11445.1 -60113 30.0809
1820600 -11610.6 -60197.2 -4.96565
1820700 -11327.7 -60266.8 -30.1716
1820800 -11290.3 -60184 -8.11064
1820900 -11378 -60269.7 -43.5329
1821000 -11551.2 -60169.1 -18.6683
1821100 -11212.2 -60327.6 1.96654
1821200 -11266.6 -60273.7 -62.6257
1821300 -11547 -60133.7 35.3599
1821400 -11341.8 -60293.3 -7.7033
1821500 -11220.9 -60152.5 23.1057
1821600 -11395.5 -60288.7 -45.8005
1821700 -11615.6 -60140.2 13.6129
1821800 -11266.9 -60261.3 -40.6076
1821900 -11216.2 -60351.4 1.9619
1822000 -11492.5 -60118.5 -19.5702
1822100 -11383.3 -60102.1 -80.9198
1822200 -11076.6 -60160.4 -5.1428
1822300 -11418.1 -60200.1 20.6177
1822400 -11527.8 -60325.1 -21.8151
1822500 -11324.9 -60157.3 -12.4816
1822600 -11247.7 -60223.1 -53.1301
1822700 -11458.2 -60170.2 -28.8014
1822800 -11521.7 -60146.1 -3.89787
1822900 -11108.3 -60320.4 -28.977
1823000 -11362.2 -60123.6 -24.3198
1823100 -11496.2 -60301.9 -5.62003
1823200 -11344.3 -60284.6 -10.3064
1823300 -11233.7 -60228.8 -14.6466
1823400 -11445.8 -60296.6 13.1275
1823500 -11603.4 -60254.4 -4.82849
1823600 -11191.1 -60354.7 -3.57995
1823700 -11351.5 -60145.3 -1.61672
1823800 -11648.2 -60232.4 9.14192
1823900 -11339.5 -60437.4 7.81372
1824000 -11255.7 -60362.7 -1.54356
1824100 -11464.8 -60296.8 11.0873
1824200 -11484.7 -60253.5 -26.2105
1824300 -11289.8 -60231.9 -14.5539
1824400 -11241.7 -60342.2 -13.2568
1824500 -11505.3 -60164.3 23.3454
1824600 -11409.5 -60401.4 20.7276
1824700 -11277 -60432.5 -20.4464
1824800 -11415.2 -60299.8 27.2298
1824900 -11485.5 -60351.9 -27.2731
1825000 -11378 -60223.8 -17.9979
1825100 -11284.6 -60366.5 -21.1389
