# Time-averaged data for fix savg
# TimeStep c_myP[1] c_myP[2] c_myP[4]
519100 -24326.4 -4215.71 -0.169394
519200 -24333.7 -4216.39 -0.336183
519300 -24336.4 -4214.78 -0.45487
519400 -24338.1 -4214.91 -0.526263
519500 -24344.4 -4217.33 -0.540792
519600 -24350.1 -4216.76 -0.502522
519700 -24351.6 -4214.01 -0.409598
519800 -24355.4 -4215.28 -0.27202
519900 -24361.9 -4218.08 -0.0987121
520000 -24365.4 -4216.35 0.0959816
520100 -24367.7 -4214.01 0.294921
520200 -24373.4 -4216.62 0.484611
520300 -24378.8 -4219.08 0.645571
520400 -24381 -4216.96 0.765892
520500 -24385 -4216 0.833041
520600 -24391.7 -4219.39 0.844169
520700 -24395.2 -4221.09 0.795507
520800 -24397.3 -4219.47 0.693856
520900 -24403.4 -4220.07 0.547935
521000 -24409.6 -4223.16 0.364639
521100 -24411.3 -4223.98 0.169644
521200 -24414.6 -4223.57 -0.0253234
521300 -24422.1 -4225 -0.202845
521400 -24426.6 -4226.58 -0.357455
521500 -24427.7 -4226.95 -0.466165
521600 -24432.9 -4227.98 -0.531638
521700 -24440.3 -4229.05 -0.54411
521800 -24442.8 -4228.78 -0.50824
521900 -24444.9 -4229.73 -0.422862
522000 -24451.7 -4232 -0.29801
522100 -24457.6 -4231.91 -0.135052
522200 -24459.1 -4230.65 0.0591887
522300 -24463.2 -4233.08 0.265238
522400 -24470.2 -4235.96 0.47167
522500 -24474 -4234.61 0.662276
522600 -24476.1 -4233.64 0.827098
522700 -24482.1 -4237.66 0.942349
522800 -24487.9 -4240.22 0.995431
522900 -24490.1 -4237.96 0.980745
523000 -24494.2 -4238.2 0.889197
523100 -24501.1 -4242.85 0.733472
523200 -24504.8 -4244.19 0.510968
523300 -24506.8 -4241.78 0.258509
523400 -24513.1 -4243.09 -0.0159081
523500 -24519.3 -4246.82 -0.270521
523600 -24520.6 -4246.6 -0.498712
523700 -24524.2 -4244.91 -0.658676
523800 -24531.7 -4246.43 -0.754888
523900 -24535.5 -4247.96 -0.775517
524000 -24536.2 -4247.09 -0.733494
524100 -24541.9 -4246.74 -0.629914
524200 -24549 -4247.42 -0.481929
524300 -24550.7 -4247.04 -0.301898
524400 -24552.7 -4247.07 -0.106879
524500 -24559.8 -4247.97 0.0913056
524600 -24565.1 -4247.27 0.280691
524700 -24566 -4246.23 0.451844
524800 -24570.1 -4247.98 0.590832
524900 -24577.1 -4249.34 0.693019
525000 -24580.3 -4247.39 0.745494
525100 -24582.1 -4246.96 0.754109
525200 -24588 -4250.25 0.705567
525300 -24593.6 -4251.13 0.612745
525400 -24595.8 -4248.55 0.471213
525500 -24599.6 -4249.3 0.303984
525600 -24606.2 -4253.18 0.104537
525700 -24609.8 -4252.99 -0.097456
525800 -24612.1 -4250.53 -0.288942
525900 -24618.1 -4252.47 -0.44201
526000 -24623.7 -4255.73 -0.55203
526100 -24625.6 -4254.61 -0.604717
526200 -24629.5 -4253.2 -0.597509
526300 -24636.5 -4255.58 -0.531037
526400 -24640.1 -4257.48 -0.413586
526500 -24641.7 -4256.47 -0.257083
526600 -24647.7 -4256.55 -0.0796026
526700 -24654.2 -4258.43 0.103629
526800 -24656.1 -4259.17 0.283638
526900 -24658.9 -4259.41 0.450852
527000 -24666.3 -4260.68 0.586014
527100 -24671.3 -4261.39 0.68606
527200 -24672.4 -4261.79 0.741128
527300 -24677.3 -4263.93 0.752496
527400 -24684.7 -4265.43 0.709101
527500 -24687.7 -4264.69 0.620268
527600 -24689.7 -4265.71 0.480569
527700 -24696.3 -4269.36 0.308564
527800 -24702.2 -4269.95 0.10269
527900 -24704.1 -4268.07 -0.117998
528000 -24708.2 -4270.32 -0.341095
528100 -24715.2 -4274.42 -0.539393
528200 -24718.9 -4273.44 -0.700579
528300 -24721.2 -4271.43 -0.802542
528400 -24727.4 -4274.82 -0.832123
528500 -24733 -4278.04 -0.780497
528600 -24734.8 -4275.78 -0.649956
528700 -24738.9 -4274.67 -0.455899
528800 -24745.8 -4278.19 -0.222622
528900 -24749 -4279.66 0.0328778
529000 -24750.5 -4277.33 0.2886
529100 -24756.9 -4277.4 0.518607
529200 -24762.9 -4279.82 0.697563
529300 -24764.1 -4279.82 0.824983
529400 -24767.3 -4278.72 0.885705
529500 -24774.8 -4279.41 0.889982
529600 -24778.9 -4280.07 0.828923
529700 -24779.7 -4279.79 0.726727
529800 -24785 -4280.42 0.582947
529900 -24792.1 -4280.81 0.415626
530000 -24794.2 -4279.9 0.223602
530100 -24796.3 -4280.58 0.0356441
530200 -24803 -4282.6 -0.144234
530300 -24808.4 -4281.94 -0.30411
530400 -24809.8 -4280.46 -0.435505
530500 -24814 -4282.67 -0.52843
530600 -24820.8 -4285.09 -0.572404
530700 -24824.1 -4283.12 -0.562628
530800 -24826.4 -4282.01 -0.495696
530900 -24832.3 -4285.46 -0.378318
531000 -24837.6 -4287.11 -0.215116
531100 -24839.6 -4284.37 -0.017161
531200 -24843.8 -4284.37 0.188126
531300 -24850.2 -4287.99 0.385497
531400 -24853.3 -4288.43 0.556567
531500 -24855.6 -4286.03 0.694331
531600 -24861.9 -4287.17 0.774266
531700 -24867.4 -4290.1 0.799342
531800 -24869.1 -4289.81 0.762457
531900 -24873.1 -4288.82 0.677726
532000 -24880.5 -4290.59 0.546534
532100 -24884.2 -4292.33 0.381295
532200 -24885.7 -4292.37 0.196583
532300 -24891.8 -4293.17 0.00878605
532400 -24898.7 -4294.63 -0.168883
532500 -24900.6 -4295.27 -0.331744
532600 -24903.3 -4296.65 -0.460915
532700 -24910.8 -4298.76 -0.552321
532800 -24915.9 -4298.93 -0.590918
532900 -24917.1 -4299.13 -0.578357
533000 -24922 -4302.2 -0.509533
533100 -24929.3 -4304.35 -0.385251
533200 -24932.2 -4302.73 -0.20618
533300 -24934.5 -4303.23 0.0169221
533400 -24941 -4307.41 0.265555
533500 -24946.4 -4308.15 0.52236
533600 -24948 -4305.2 0.760531
533700 -24952.5 -4306.65 0.957046
533800 -24959 -4310.53 1.08907
533900 -24961.9 -4309.48 1.14937
534000 -24964.3 -4306.67 1.13052
534100 -24970.7 -4308.93 1.03768
534200 -24975.7 -4311.67 0.879655
534300 -24977.3 -4309.81 0.670608
534400 -24981.8 -4308.46 0.437777
534500 -24988.9 -4310.9 0.194916
534600 -24991.8 -4312.33 -0.0360659
534700 -24993.5 -4311.01 -0.239064
534800 -25000.1 -4311.31 -0.388701
534900 -25006.2 -4312.99 -0.486521
535000 -25007.3 -4313.34 -0.522438
535100 -25010.7 -4313.55 -0.504184
535200 -25018.2 -4314.54 -0.432206
535300 -25022.2 -4314.5 -0.313173
535400 -25023.1 -4314.52 -0.151696
535500 -25028.5 -4316.23 0.0361
535600 -25035.3 -4316.54 0.23355
535700 -25037.4 -4314.72 0.434102
535800 -25039.8 -4315.4 0.622655
535900 -25046.5 -4317.93 0.784091
536000 -25051.2 -4316.85 0.900909
536100 -25052.8 -4314.43 0.968308
536200 -25057.4 -4316.44 0.979718
536300 -25063.6 -4318.99 0.930673
536400 -25066.4 -4316.93 0.824661
536500 -25069.2 -4315.43 0.668962
536600 -25075.4 -4318.65 0.484178
536700 -25080.1 -4320.65 0.277305
536800 -25082.2 -4318.57 0.0688565
536900 -25087.1 -4318.64 -0.128212
537000 -25093.8 -4322.29 -0.279293
537100 -25096.5 -4323.5 -0.38255
537200 -25099.1 -4322.22 -0.427284
537300 -25106 -4323.63 -0.412685
537400 -25111.4 -4326.5 -0.332881
537500 -25112.7 -4327.04 -0.194568
537600 -25117.1 -4327.2 -0.012264
537700 -25124.8 -4328.91 0.202664
537800 -25128 -4330.1 0.436971
537900 -25129.5 -4330.76 0.671087
538000 -25136 -4332.28 0.879645
538100 -25142.6 -4332.93 1.05485
538200 -25144.2 -4332.47 1.19255
538300 -25147.2 -4334.13 1.2764
538400 -25154.7 -4336.34 1.3041
538500 -25159 -4335.22 1.25507
538600 -25160.4 -4334.34 1.14703
538700 -25165.6 -4337.51 0.969298
538800 -25172.1 -4339.41 0.749777
538900 -25174.5 -4336.99 0.492613
539000 -25177.4 -4336.98 0.233908
539100 -25184 -4341.23 -0.0229478
539200 -25188.5 -4342.06 -0.238948
539300 -25190.4 -4339.3 -0.401715
539400 -25195.7 -4340.68 -0.489305
539500 -25202.1 -4344.74 -0.498066
539600 -25204.4 -4344.26 -0.419101
539700 -25207.4 -4342.08 -0.262919
539800 -25214.5 -4344.24 -0.0486136
539900 -25218.9 -4346.76 0.202017
540000 -25220 -4345.5 0.471491
540100 -25225.1 -4344.52 0.73558
540200 -25232.2 -4346.21 0.972705
540300 -25234.3 -4346.77 1.1547
540400 -25236.2 -4345.97 1.28777
540500 -25243.2 -4346.18 1.35388
540600 -25248.6 -4346.43 1.36105
540700 -25249.5 -4345.96 1.29669
540800 -25253.3 -4346.73 1.18415
540900 -25260.6 -4347.42 1.0197
541000 -25263.9 -4346.18 0.824731
541100 -25265.3 -4346.12 0.599075
541200 -25271 -4348.59 0.370196
541300 -25277 -4348.89 0.147865
541400 -25279 -4346.81 -0.0482831
541500 -25282.3 -4348.08 -0.208045
541600 -25288.9 -4351.46 -0.313694
541700 -25293 -4350.77 -0.352729
541800 -25295.1 -4348.76 -0.320973
541900 -25300.6 -4351.39 -0.219741
542000 -25306.6 -4354.65 -0.0524302
542100 -25308.9 -4352.99 0.164467
542200 -25312.6 -4351.98 0.409103
542300 -25319.4 -4355.39 0.660361
542400 -25323.3 -4357.5 0.900473
542500 -25325.2 -4355.77 1.10497
542600 -25331 -4356.1 1.26492
542700 -25337.5 -4359.18 1.35807
542800 -25339.3 -4360.11 1.386
542900 -25342.4 -4359.39 1.33959
543000 -25349.8 -4360.67 1.23863
543100 -25354.5 -4362.38 1.07544
543200 -25355.5 -4362.79 0.870077
543300 -25360.6 -4363.67 0.629469
543400 -25368 -4364.8 0.383991
543500 -25370.5 -4364.84 0.146014
543600 -25372.3 -4365.87 -0.0650789
543700 -25379.2 -4368.16 -0.238816
543800 -25385 -4368.09 -0.356957
543900 -25386.3 -4367.13 -0.403114
544000 -25390.4 -4369.62 -0.376702
544100 -25397.5 -4372.35 -0.276227
544200 -25401.1 -4370.68 -0.0976701
544300 -25403.1 -4369.83 0.146395
544400 -25409.2 -4373.7 0.436668
544500 -25415 -4375.65 0.744653
544600 -25416.9 -4372.74 1.05424
544700 -25421 -4372.94 1.3204
544800 -25427.6 -4377.05 1.52602
544900 -25430.9 -4377.35 1.64254
545000 -25432.8 -4374.35 1.67831
545100 -25439 -4375.57 1.62029
545200 -25444.5 -4378.62 1.4905
545300 -25445.8 -4377.58 1.28905
545400 -25449.6 -4375.75 1.04525
545500 -25456.8 -4377.23 0.779451
545600 -25460.1 -4378.52 0.512521
545700 -25461.2 -4377.45 0.262302
545800 -25467.2 -4377.2 0.0420609
545900 -25473.7 -4377.99 -0.127671
546000 -25475.1 -4377.95 -0.244661
546100 -25477.9 -4378.18 -0.300043
546200 -25485.1 -4379.07 -0.298766
546300 -25489.6 -4378.61 -0.235519
546400 -25490.8 -4378.39 -0.114398
546500 -25495.6 -4380.44 0.0531978
546600 -25502.5 -4381.49 0.257528
546700 -25505.2 -4379.86 0.48315
546800 -25507.6 -4380.5 0.722635
546900 -25514 -4383.96 0.94307
547000 -25519.2 -4384.17 1.12623
547100 -25521 -4381.97 1.25404
547200 -25525.5 -4384 1.3198
547300 -25531.9 -4387.67 1.31223
547400 -25534.9 -4386.63 1.22755
547500 -25537.6 -4384.82 1.07623
547600 -25543.9 -4387.88 0.866075
547700 -25548.8 -4390.55 0.633455
547800 -25550.6 -4388.78 0.38883
547900 -25555.4 -4388.16 0.158132
548000 -25562.2 -4391.25 -0.0509768
548100 -25565 -4392.56 -0.208538
548200 -25567.3 -4391.27 -0.310783
548300 -25574 -4391.98 -0.349161
548400 -25579.8 -4394.2 -0.327212
548500 -25581 -4394.76 -0.238084
548600 -25585.1 -4395.11 -0.0894912
548700 -25592.8 -4396.54 0.107407
548800 -25596.3 -4397.4 0.344457
548900 -25597.6 -4398.34 0.60939
549000 -25603.9 -4400.57 0.887824
549100 -25610.7 -4401.45 1.15503
549200 -25612.4 -4400.89 1.3849
549300 -25615.4 -4402.96 1.55763
549400 -25622.7 -4405.95 1.66003
549500 -25627.3 -4404.92 1.67832
549600 -25628.6 -4403.48 1.59789
549700 -25633.8 -4406.74 1.43526
549800 -25640.2 -4408.8 1.19915
549900 -25642.4 -4405.86 0.920093
550000 -25645.3 -4404.82 0.60565
550100 -25651.8 -4408.52 0.30219
550200 -25655.9 -4408.97 0.0325814
550300 -25657.6 -4405.54 -0.174787
550400 -25662.9 -4405.89 -0.321644
550500 -25669 -4409.1 -0.391779
550600 -25670.9 -4408.43 -0.390688
550700 -25673.9 -4406.14 -0.320125
550800 -25680.8 -4407.61 -0.198759
550900 -25685 -4409.67 -0.037704
551000 -25686.1 -4408.89 0.157667
551100 -25691.3 -4408.41 0.369233
551200 -25698.2 -4409.9 0.577456
551300 -25700.4 -4410.66 0.766969
551400 -25702.4 -4410.77 0.929924
551500 -25709.3 -4411.68 1.05766
551600 -25714.7 -4412 1.13308
551700 -25715.9 -4411.93 1.15406
551800 -25719.9 -4413.42 1.10969
551900 -25727.1 -4414.56 1.01313
552000 -25730.4 -4413.19 0.855071
552100 -25732.2 -4413.27 0.66334
552200 -25738.1 -4416.07 0.437221
552300 -25744 -4416.43 0.208461
552400 -25745.9 -4413.99 -0.0166497
552500 -25749.7 -4415.29 -0.197486
552600 -25756.2 -4418.75 -0.330144
552700 -25760 -4417.99 -0.396133
552800 -25762.3 -4415.9 -0.393248
552900 -25768.1 -4418.67 -0.319778
553000 -25773.7 -4421.87 -0.18767
553100 -25775.9 -4420.5 -0.00996542
553200 -25779.9 -4419.73 0.204107
553300 -25786.8 -4423.31 0.438837
553400 -25790.3 -4425.57 0.668692
553500 -25792.2 -4424.38 0.883983
553600 -25798.5 -4425.15 1.06126
553700 -25804.8 -4428.25 1.19921
553800 -25806.4 -4429.27 1.27002
553900 -25809.7 -4429.11 1.28605
554000 -25817.4 -4430.46 1.22928
554100 -25821.6 -4431.71 1.11984
554200 -25822.4 -4432.1 0.944547
554300 -25828.1 -4433.28 0.732735
554400 -25835.1 -4433.88 0.488769
554500 -25837.1 -4433.17 0.236195
554600 -25839.3 -4434.21 -0.0154952
554700 -25846.4 -4436.38 -0.232717
554800 -25851.4 -4435.47 -0.396314
554900 -25852.6 -4434.03 -0.491642
555000 -25857.2 -4436.59 -0.50929
555100 -25863.9 -4438.78 -0.449943
555200 -25866.7 -4436.49 -0.320308
555300 -25869.1 -4435.59 -0.126411
555400 -25875.4 -4439.38 0.111983
555500 -25880.3 -4440.56 0.367133
555600 -25882.1 -4437.56 0.608965
555700 -25886.8 -4437.99 0.828925
555800 -25893.3 -4441.8 1.00519
555900 -25895.9 -4441.52 1.1295
556000 -25898.4 -4439.02 1.18107
556100 -25905.1 -4440.51 1.17411
556200 -25910 -4443.09 1.10324
556300 -25911.2 -4442 0.983177
556400 -25915.8 -4440.87 0.8189
556500 -25922.8 -4442.37 0.627705
556600 -25925.3 -4443.28 0.417905
556700 -25927 -4442.66 0.20934
556800 -25933.5 -4442.94 0.0130458
556900 -25939.2 -4443.48 -0.161622
557000 -25940.3 -4443.39 -0.294739
557100 -25943.8 -4444.26 -0.379282
557200 -25951 -4445.23 -0.40718
557300 -25954.6 -4444.4 -0.377119
557400 -25956.1 -4444.55 -0.28677
557500 -25961.6 -4447.06 -0.146994
557600 -25967.8 -4447.69 0.0333346
557700 -25970 -4445.92 0.239972
557800 -25973.3 -4447.27 0.44997
557900 -25979.9 -4450.79 0.646921
558000 -25984.2 -4450.46 0.80615
558100 -25986.4 -4448.63 0.923316
558200 -25991.9 -4451.49 0.977611
558300 -25998 -4454.96 0.974863
558400 -26000.5 -4453.58 0.90521
558500 -26004.1 -4452.67 0.782631
558600 -26011 -4456.43 0.612888
558700 -26015.1 -4458.75 0.4134
558800 -26016.9 -4457.04 0.200018
558900 -26022.7 -4457.41 -0.0152839
559000 -26029.2 -4460.75 -0.209034
559100 -26030.9 -4461.6 -0.373478
559200 -26033.8 -4460.68 -0.487073
559300 -26041.5 -4461.89 -0.552326
559400 -26045.8 -4463.58 -0.551051
559500 -26046.7 -4463.81 -0.49101
559600 -26051.9 -4464.4 -0.36689
559700 -26059.3 -4465.26 -0.188016
559800 -26061.3 -4465.1 0.0295602
559900 -26063.3 -4465.98 0.266885
560000 -26070.2 -4467.77 0.504798
560100 -26075.6 -4467.22 0.73266
560200 -26076.6 -4466.09 0.917682
560300 -26080.8 -4468.44 1.04504
560400 -26087.8 -4470.37 1.10014
560500 -26090.9 -4468.25 1.07996
560600 -26092.9 -4467.52 0.98649
560700 -26099.1 -4471.18 0.827196
560800 -26104.3 -4472.16 0.630784
560900 -26106.1 -4469.21 0.402736
561000 -26110.3 -4469.72 0.172229
561100 -26116.8 -4473.56 -0.0501692
561200 -26119.7 -4473.1 -0.227953
561300 -26122 -4470.41 -0.367643
561400 -26128.2 -4472.04 -0.450211
561500 -26133.2 -4474.68 -0.483033
561600 -26134.6 -4473.3 -0.459177
561700 -26138.9 -4471.83 -0.388233
561800 -26145.8 -4473.61 -0.273295
561900 -26148.7 -4474.69 -0.128791
562000 -26150.4 -4473.65 0.0391914
562100 -26156.8 -4473.68 0.220698
562200 -26162.7 -4474.7 0.402525
562300 -26164 -4474.88 0.56601
562400 -26167.5 -4475.4 0.702708
562500 -26174.8 -4476.36 0.800439
562600 -26178.7 -4476.18 0.851085
562700 -26180.1 -4476.69 0.838414
562800 -26185.7 -4479.08 0.76991
562900 -26192.2 -4479.88 0.638839
563000 -26194.4 -4478.69 0.466054
563100 -26197.4 -4480.4 0.257268
563200 -26204.2 -4483.9 0.0416767
563300 -26208.7 -4483.47 -0.169884
563400 -26210.5 -4481.91 -0.344554
563500 -26215.7 -4484.97 -0.474861
563600 -26221.9 -4488.12 -0.542733
563700 -26224.2 -4486.21 -0.548742
563800 -26227.5 -4485.28 -0.489414
563900 -26234.1 -4489 -0.37811
564000 -26238.2 -4490.73 -0.225241
564100 -26240 -4488.37 -0.0412531
564200 -26245.6 -4488.72 0.160306
564300 -26252 -4492.07 0.360321
564400 -26254 -4492.57 0.547176
564500 -26257.1 -4491.12 0.711217
564600 -26264.4 -4492.57 0.840533
564700 -26268.9 -4494.73 0.918139
564800 -26270 -4494.89 0.945701
564900 -26275.3 -4495.22 0.907032
565000 -26282.6 -4496.6 0.813308
565100 -26284.8 -4497.25 0.65423
565200 -26286.7 -4498.19 0.451116
565300 -26294 -4499.87 0.206033
565400 -26299.4 -4499.78 -0.0389472
565500 -26300.5 -4499.39 -0.271822
565600 -26304.6 -4501.58 -0.469172
565700 -26311.9 -4503.12 -0.619345
565800 -26314.8 -4500.86 -0.695275
565900 -26316.5 -4500.45 -0.692342
566000 -26322.6 -4503.63 -0.614924
566100 -26327.9 -4503.69 -0.474983
566200 -26329.4 -4500.33 -0.293178
566300 -26333.4 -4500.98 -0.0874014
566400 -26339.7 -4504.2 0.122158
566500 -26342.6 -4502.84 0.315237
566600 -26345 -4500.09 0.481243
566700 -26351 -4502.08 0.605512
566800 -26356 -4504.57 0.691625
566900 -26357.6 -4502.84 0.726021
567000 -26362 -4501.77 0.720047
567100 -26368.7 -4504.3 0.662718
567200 -26371.6 -4505.77 0.570284
567300 -26373.5 -4504.7 0.433883
567400 -26380 -4505.21 0.276505
567500 -26385.6 -4507.13 0.0995964
567600 -26387 -4507.74 -0.0801769
567700 -26390.8 -4508.08 -0.256077
567800 -26398.2 -4509.14 -0.404335
567900 -26401.9 -4509.52 -0.510318
568000 -26403.3 -4510.07 -0.565131
568100 -26409.2 -4511.86 -0.556411
568200 -26415.8 -4512.18 -0.483432
568300 -26417.6 -4511.14 -0.350511
568400 -26420.6 -4512.72 -0.167919
568500 -26427.7 -4515.36 0.049789
568600 -26431.9 -4514.26 0.275733
568700 -26433.6 -4513.05 0.482469
568800 -26438.9 -4516.24 0.66117
568900 -26445.1 -4518.67 0.791023
569000 -26447.5 -4516.55 0.869864
569100 -26450.8 -4516.44 0.882841
569200 -26457.4 -4520.7 0.839624
569300 -26461.6 -4522.13 0.737062
569400 -26463.5 -4519.84 0.58982
569500 -26469.2 -4521.17 0.406373
569600 -26475.3 -4525.24 0.201136
569700 -26477.2 -4525.32 -0.0116582
569800 -26480.5 -4523.82 -0.216574
569900 -26487.8 -4525.95 -0.393252
570000 -26491.8 -4528.35 -0.531387
570100 -26492.9 -4527.82 -0.619249
570200 -26498.6 -4527.63 -0.652585
570300 -26505.6 -4529.08 -0.618284
570400 -26507.3 -4529.62 -0.521239
570500 -26509.6 -4529.71 -0.364165
570600 -26517 -4530.45 -0.155243
570700 -26521.9 -4530.18 0.0872586
570800 -26522.7 -4529.87 0.333363
570900 -26527.3 -4531.47 0.560042
571000 -26534.3 -4532.07 0.749091
571100 -26536.8 -4530.19 0.878847
571200 -26538.7 -4530.49 0.943007
571300 -26545 -4533.38 0.934998
571400 -26550.2 -4532.95 0.860845
571500 -26551.8 -4530.43 0.730619
571600 -26556.1 -4532.22 0.561535
571700 -26562.5 -4535.33 0.369181
571800 -26565.4 -4533.69 0.164676
571900 -26567.9 -4531.67 -0.0324
572000 -26574.1 -4534.73 -0.205982
572100 -26578.9 -4536.89 -0.339441
572200 -26580.6 -4534.59 -0.435576
572300 -26585.2 -4534 -0.482417
572400 -26591.7 -4537.1 -0.481866
572500 -26594.2 -4537.9 -0.432215
572600 -26596.5 -4536.14 -0.338653
572700 -26603.2 -4536.8 -0.204077
572800 -26608.2 -4538.9 -0.0392008
572900 -26609.5 -4538.97 0.140673
573000 -26613.8 -4538.71 0.32959
573100 -26621 -4539.77 0.507854
573200 -26623.9 -4540.47 0.658939
573300 -26625.6 -4541.01 0.764026
573400 -26631.9 -4542.31 0.815338
573500 -26637.9 -4542.68 0.804673
573600 -26639.4 -4542.45 0.729105
573700 -26643 -4544.42 0.600477
573800 -26650.2 -4546.52 0.420969
573900 -26654.1 -4545.52 0.215621
574000 -26656 -4545.44 -0.00186587
574100 -26661.8 -4549 -0.199918
574200 -26668 -4550.66 -0.375894
574300 -26670.3 -4548.45 -0.502478
574400 -26673.8 -4549.47 -0.577124
574500 -26680.7 -4553.89 -0.585774
574600 -26684.5 -4554.11 -0.532344
574700 -26686.5 -4551.69 -0.422082
574800 -26692.4 -4554.09 -0.26338
574900 -26698.2 -4557.82 -0.0681665
575000 -26699.9 -4556.67 0.152478
575100 -26703.6 -4555.18 0.379226
575200 -26710.7 -4558.01 0.596423
575300 -26714.1 -4559.99 0.790804
575400 -26715.4 -4558.45 0.941838
575500 -26721.6 -4558.28 1.04005
575600 -26727.7 -4560.11 1.0665
575700 -26728.9 -4560.43 1.02985
575800 -26731.9 -4559.91 0.920721
575900 -26739.2 -4560.42 0.762368
576000 -26743.1 -4560.54 0.549715
576100 -26744.1 -4560.57 0.320216
576200 -26749.4 -4561.72 0.0851478
576300 -26756.2 -4561.92 -0.126356
576400 -26758.2 -4560.71 -0.306495
576500 -26760.7 -4561.83 -0.428842
576600 -26767.6 -4564.15 -0.488875
576700 -26772.3 -4563.2 -0.480443
576800 -26773.7 -4561.58 -0.409559
576900 -26778.5 -4564.28 -0.284261
577000 -26784.8 -4566.5 -0.120708
577100 -26787.3 -4564.18 0.0691123
577200 -26790.1 -4563.36 0.266969
577300 -26796.4 -4566.93 0.454739
577400 -26800.7 -4567.92 0.617537
577500 -26802.5 -4565.12 0.755055
577600 -26807.6 -4565.58 0.851369
577700 -26813.7 -4568.88 0.901915
577800 -26815.9 -4568.56 0.897141
577900 -26818.9 -4566.57 0.846623
578000 -26825.7 -4568.07 0.744133
578100 -26829.9 -4570.23 0.60385
578200 -26831.3 -4569.63 0.426711
578300 -26836.4 -4569.27 0.230628
578400 -26843.3 -4570.9 0.0260137
578500 -26845.5 -4571.92 -0.158338
578600 -26847.9 -4572.31 -0.312217
578700 -26854.9 -4573.46 -0.416177
578800 -26860.1 -4574.2 -0.458274
578900 -26861.4 -4574.76 -0.431175
579000 -26865.9 -4576.88 -0.335513
579100 -26873.2 -4578.39 -0.176329
579200 -26876.2 -4577.65 0.0334672
579300 -26878.1 -4578.72 0.273712
579400 -26884.5 -4582.21 0.517611
579500 -26890.1 -4582.56 0.748442
579600 -26891.7 -4580.65 0.942538
579700 -26895.9 -4582.86 1.09244
579800 -26902.6 -4586.4 1.17443
579900 -26905.8 -4584.9 1.1965
580000 -26908.1 -4583 1.14848
580100 -26914.4 -4586.21 1.04843
580200 -26919.5 -4588.55 0.888104
580300 -26921.2 -4585.92 0.689924
580400 -26925.7 -4585.28 0.465204
580500 -26932.5 -4588.66 0.236786
580600 -26935.1 -4589.54 0.0108899
580700 -26937.2 -4587.41 -0.197442
580800 -26943.9 -4588.26 -0.358408
580900 -26949.2 -4590.78 -0.459305
581000 -26950.2 -4590.83 -0.489943
581100 -26954.5 -4590.35 -0.448404
581200 -26961.9 -4591.56 -0.330734
581300 -26964.7 -4592.46 -0.144022
581400 -26966.1 -4592.7 0.0854275
581500 -26972.5 -4593.6 0.343672
581600 -26978.5 -4593.6 0.60177
581700 -26979.6 -4593.02 0.839639
581800 -26982.9 -4594.32 1.02073
581900 -26990 -4595.45 1.14166
582000 -26993.5 -4593.66 1.18466
582100 -26994.9 -4592.98 1.16382
582200 -27000.4 -4595.57 1.08051
582300 -27006.2 -4595.96 0.946443
582400 -27008.2 -4593.21 0.773368
582500 -27011.6 -4593.78 0.576728
582600 -27018 -4597.12 0.376625
582700 -27021.7 -4596.5 0.177794
582800 -27023.8 -4594.14 -0.000872854
582900 -27029.5 -4596.34 -0.152677
583000 -27035 -4599.44 -0.257386
583100 -27036.9 -4598.18 -0.314035
583200 -27040.8 -4597.18 -0.313103
583300 -27047.6 -4600.28 -0.25134
583400 -27051 -4602.29 -0.125631
583500 -27053 -4601.24 0.0500639
583600 -27059.2 -4601.69 0.263895
583700 -27065.3 -4604.22 0.507265
583800 -27066.8 -4605.07 0.757622
583900 -27070.3 -4605.02 0.99439
584000 -27077.8 -4606.12 1.18492
584100 -27081.7 -4607.03 1.31026
584200 -27082.8 -4607.58 1.35885
584300 -27088.6 -4608.97 1.32735
584400 -27095.2 -4609.42 1.22
584500 -27097 -4608.83 1.04574
584600 -27099.7 -4610.37 0.825633
584700 -27106.8 -4612.67 0.575978
584800 -27111.3 -4611.7 0.328623
584900 -27112.7 -4610.8 0.0921401
585000 -27117.8 -4613.98 -0.106551
585100 -27124.3 -4616.1 -0.260189
585200 -27126.6 -4613.83 -0.343776
585300 -27129.6 -4613.93 -0.366671
585400 -27136.2 -4618.15 -0.319944
585500 -27140.4 -4618.97 -0.206919
585600 -27142.2 -4616.28 -0.030953
585700 -27147.6 -4617.76 0.192092
585800 -27153.8 -4621.56 0.446977
585900 -27155.7 -4620.79 0.720545
586000 -27159 -4618.8 0.984126
586100 -27166 -4620.89 1.213
586200 -27169.9 -4622.96 1.38793
586300 -27171.1 -4621.47 1.49364
586400 -27176.8 -4620.76 1.51943
586500 -27183.3 -4622.24 1.45322
586600 -27184.8 -4622.59 1.30891
586700 -27187.3 -4622.03 1.0938
586800 -27194.4 -4622.36 0.845258
586900 -27198.8 -4622.42 0.570915
587000 -27199.6 -4622.38 0.30822
587100 -27204.5 -4623.57 0.068595
587200 -27211.3 -4623.9 -0.114079
587300 -27213.5 -4622.71 -0.240126
587400 -27215.8 -4623.61 -0.30008
587500 -27222.3 -4626.06 -0.297685
587600 -27227.1 -4625.39 -0.233047
587700 -27228.7 -4623.74 -0.113601
587800 -27233.2 -4626.18 0.0512641
587900 -27239.5 -4628.7 0.244144
588000 -27242.3 -4626.8 0.453036
