# Time-averaged data for fix savg
# TimeStep c_myP[1] c_myP[2] c_myP[4]
1419400 -9713.26 -53877.4 -0.488743
1419500 -9714.2 -53883.1 -0.806357
1419600 -9712.71 -53880.3 -1.02312
1419700 -9711.76 -53886.6 -1.07823
1419800 -9715.12 -53889.9 -0.983358
1419900 -9717.27 -53886.8 -0.741001
1420000 -9713.75 -53895 -0.381324
1420100 -9714.17 -53896.8 0.0238568
1420200 -9718.58 -53894.4 0.398963
1420300 -9718.15 -53902.5 0.699717
1420400 -9716.01 -53902.9 0.87379
1420500 -9717.05 -53902.9 0.902082
1420600 -9719.59 -53910.5 0.767712
1420700 -9720.28 -53908.6 0.506843
1420800 -9717.64 -53911.3 0.137325
1420900 -9717.76 -53918.5 -0.261638
1421000 -9722.17 -53914.9 -0.642614
1421100 -9721.2 -53919.3 -0.944178
1421200 -9718.04 -53925.7 -1.09712
1421300 -9720.66 -53922.1 -1.08546
1421400 -9723.32 -53927.6 -0.911746
1421500 -9722.15 -53931.9 -0.60081
1421600 -9720.83 -53929.4 -0.197701
1421700 -9722.22 -53936.6 0.212757
1421800 -9725.44 -53937.9 0.56768
1421900 -9724.91 -53936.4 0.824463
1422000 -9722.02 -53945 0.92896
1422100 -9725 -53944.4 0.865972
1422200 -9728.16 -53944 0.661884
1422300 -9725.33 -53952.6 0.32999
1422400 -9724.41 -53951.1 -0.0667267
1422500 -9727.21 -53952.7 -0.4684
1422600 -9728.63 -53959.7 -0.804287
1422700 -9727.32 -53957.1 -1.03342
1422800 -9725.72 -53961.7 -1.09355
1422900 -9728.19 -53967 -0.985393
1423000 -9731.12 -53963.3 -0.730785
1423100 -9728.07 -53970 -0.358074
1423200 -9727.11 -53974.1 0.0716254
1423300 -9731.55 -53970.7 0.458511
1423400 -9732.22 -53978 0.764333
1423500 -9729.86 -53980.2 0.936374
1423600 -9730.48 -53978.6 0.942734
1423700 -9733.06 -53986.2 0.788649
1423800 -9734.53 -53985.8 0.503056
1423900 -9732.38 -53986.5 0.140674
1424000 -9731.6 -53994.6 -0.260026
1424100 -9735.96 -53992.1 -0.6105
1424200 -9736.34 -53994.3 -0.880325
1424300 -9732.7 -54002.3 -1.00337
1424400 -9734.29 -53999 -0.961332
1424500 -9737.54 -54002.8 -0.758685
1424600 -9736.69 -54008.7 -0.43949
1424700 -9735.06 -54005.8 -0.0483658
1424800 -9735.62 -54012 0.348739
1424900 -9738.91 -54015.1 0.69587
1425000 -9739.29 -54012.4 0.934718
1425100 -9735.9 -54020.7 1.0285
1425200 -9737.96 -54021.8 0.953492
1425300 -9741.98 -54019.7 0.73488
1425400 -9739.86 -54028.2 0.413368
1425500 -9738.34 -54028.1 0.0352657
1425600 -9740.89 -54028.1 -0.328304
1425700 -9742.83 -54035.6 -0.631544
1425800 -9742.1 -54033.9 -0.821689
1425900 -9740.15 -54036.8 -0.871764
1426000 -9741.81 -54043.5 -0.757827
1426100 -9745.36 -54039.9 -0.511761
1426200 -9742.95 -54045 -0.172295
1426300 -9740.79 -54050.9 0.213166
1426400 -9744.79 -54046.9 0.590352
1426500 -9746.22 -54053.2 0.884652
1426600 -9743.88 -54057 1.06396
1426700 -9743.74 -54054.6 1.07774
1426800 -9746.14 -54062 0.935932
1426900 -9748.25 -54062.7 0.648622
1427000 -9746.54 -54062 0.276844
1427100 -9745.05 -54070.5 -0.12582
1427200 -9749.15 -54069 -0.487963
1427300 -9750.75 -54069.5 -0.748857
1427400 -9747.25 -54078 -0.888525
1427500 -9747.98 -54075.7 -0.856309
1427600 -9751.45 -54078 -0.670586
1427700 -9751.3 -54084.8 -0.361257
1427800 -9749.57 -54082.2 0.0307824
1427900 -9749.4 -54087.2 0.451556
1428000 -9752.46 -54091.7 0.806393
1428100 -9753.63 -54088.4 1.05281
1428200 -9750.15 -54095.8 1.14039
1428300 -9750.98 -54098.7 1.06707
1428400 -9755.51 -54095.5 0.823883
1428500 -9754.26 -54103.7 0.477975
1428600 -9752.07 -54105 0.0632897
1428700 -9754.28 -54103.8 -0.352056
1428800 -9756.7 -54111.5 -0.681164
1428900 -9756.6 -54110.4 -0.88549
1429000 -9754.57 -54112.1 -0.926398
1429100 -9755.53 -54119.6 -0.802166
1429200 -9759.58 -54116.4 -0.52996
1429300 -9758.07 -54120.1 -0.163809
1429400 -9755.16 -54127.1 0.247605
1429500 -9758.48 -54123.3 0.634846
1429600 -9760.67 -54128.4 0.926962
1429700 -9758.42 -54133.4 1.0755
1429800 -9757.63 -54130.6 1.06413
1429900 -9759.46 -54137.3 0.881134
1430000 -9761.91 -54139.2 0.577435
1430100 -9760.69 -54137.6 0.197723
1430200 -9758.38 -54146 -0.191666
1430300 -9761.96 -54145.7 -0.545827
1430400 -9764.62 -54144.9 -0.794045
1430500 -9761.34 -54153.6 -0.903618
1430600 -9761.35 -54152.2 -0.857109
1430700 -9764.89 -54153.3 -0.655274
1430800 -9765.53 -54160.6 -0.345524
1430900 -9764.06 -54158.3 0.0225852
1431000 -9763.38 -54162.3 0.399826
1431100 -9766.17 -54167.9 0.72058
1431200 -9768.18 -54164.4 0.930632
1431300 -9764.76 -54170.9 0.998329
1431400 -9764.5 -54175.1 0.896693
1431500 -9769.07 -54171.4 0.659142
1431600 -9768.53 -54178.9 0.317071
1431700 -9765.94 -54181.3 -0.0581796
1431800 -9767.43 -54179.4 -0.443118
1431900 -9770 -54187.1 -0.742381
1432000 -9770.55 -54186.8 -0.922423
1432100 -9768.44 -54187.5 -0.958236
1432200 -9768.74 -54195.5 -0.831446
1432300 -9773.12 -54192.7 -0.576276
1432400 -9772.61 -54195.2 -0.236293
1432500 -9769.37 -54202.9 0.147389
1432600 -9772.1 -54199.5 0.5121
1432700 -9774.93 -54203.5 0.787145
1432800 -9773.27 -54209.3 0.932195
1432900 -9772 -54206.5 0.926996
1433000 -9773.33 -54212.6 0.76134
1433100 -9776.03 -54215.5 0.458448
1433200 -9775.34 -54213.2 0.0830637
1433300 -9772.38 -54221.4 -0.319707
1433400 -9775.15 -54222.1 -0.67166
1433500 -9778.49 -54220.3 -0.927648
1433600 -9775.45 -54229.2 -1.036
1433700 -9774.65 -54228.5 -0.983501
1433800 -9777.99 -54228.8 -0.772417
1433900 -9779.25 -54236.3 -0.446705
1434000 -9778.04 -54234.2 -0.0629186
1434100 -9777.01 -54237.6 0.317589
1434200 -9779.5 -54243.6 0.64043
1434300 -9782.32 -54240.1 0.84467
1434400 -9779.41 -54245.9 0.913161
1434500 -9778.35 -54251 0.81064
1434600 -9782.81 -54247.1 0.554603
1434700 -9783.1 -54254.1 0.187103
1434800 -9780.37 -54257.2 -0.226766
1434900 -9781.08 -54255 -0.613247
1435000 -9783.54 -54262.5 -0.930165
1435100 -9784.59 -54262.7 -1.09663
1435200 -9782.41 -54262.8 -1.10859
1435300 -9781.86 -54271 -0.94675
1435400 -9786.25 -54268.8 -0.644191
1435500 -9786.66 -54270.4 -0.251119
1435600 -9783.13 -54278.6 0.160032
1435700 -9785.29 -54275.5 0.526251
1435800 -9788.62 -54278.8 0.780066
1435900 -9787.6 -54284.9 0.900339
1436000 -9786.28 -54282.1 0.860815
1436100 -9787.1 -54287.8 0.67463
1436200 -9790.15 -54291.3 0.357409
1436300 -9790.17 -54288.6 -0.0311125
1436400 -9786.81 -54296.7 -0.424724
1436500 -9788.85 -54298.1 -0.773429
1436600 -9792.68 -54295.8 -1.00069
1436700 -9790.07 -54304.5 -1.08025
1436800 -9788.51 -54304.4 -0.993826
1436900 -9791.4 -54304.2 -0.75557
1437000 -9793.09 -54311.9 -0.406742
1437100 -9792.17 -54310 -0.0128656
1437200 -9790.58 -54313 0.363918
1437300 -9792.57 -54319.5 0.664392
1437400 -9796.11 -54315.7 0.846099
1437500 -9793.54 -54321.1 0.876167
1437600 -9791.95 -54326.5 0.764089
1437700 -9796.19 -54322.8 0.513848
1437800 -9797.27 -54329.1 0.189392
1437900 -9794.83 -54332.7 -0.181605
1438000 -9794.97 -54330.4 -0.539588
1438100 -9797.27 -54337.8 -0.817961
1438200 -9798.91 -54338.4 -0.968987
1438300 -9796.87 -54338 -0.970492
1438400 -9795.45 -54346.5 -0.820059
1438500 -9799.68 -54344.5 -0.52467
1438600 -9800.73 -54345.6 -0.146629
1438700 -9797.03 -54353.9 0.248447
1438800 -9798.36 -54351.2 0.603194
1438900 -9801.85 -54354.1 0.86409
1439000 -9801.45 -54360.4 0.974904
1439100 -9800.02 -54357.6 0.938296
1439200 -9800.37 -54363.2 0.736095
1439300 -9803.66 -54366.8 0.428196
1439400 -9804.49 -54363.9 0.0476452
1439500 -9801.05 -54371.8 -0.332083
1439600 -9802.58 -54373.5 -0.659761
1439700 -9806.67 -54371.2 -0.876617
1439800 -9804.78 -54379.6 -0.948343
1439900 -9802.8 -54379.8 -0.866816
1440000 -9805.1 -54379.6 -0.625725
1440100 -9807.09 -54387.3 -0.265688
1440200 -9806.61 -54385.3 0.159179
1440300 -9804.41 -54388.2 0.572286
1440400 -9805.94 -54395 0.900584
1440500 -9809.89 -54391.2 1.08387
1440600 -9807.77 -54396.4 1.1062
1440700 -9805.52 -54402.1 0.956863
1440800 -9809.5 -54398.2 0.669822
1440900 -9811.21 -54404.5 0.285842
1441000 -9809.04 -54408 -0.117222
1441100 -9808.77 -54405.8 -0.487698
1441200 -9810.82 -54413.1 -0.749613
1441300 -9813.08 -54413.5 -0.873783
1441400 -9811.37 -54413.1 -0.843135
1441500 -9809.35 -54421.6 -0.659306
1441600 -9813.34 -54419.7 -0.348144
1441700 -9814.93 -54420.8 0.0309017
1441800 -9811.3 -54429.1 0.428181
1441900 -9811.91 -54426.4 0.77743
1442000 -9815.19 -54429.4 1.01459
1442100 -9815.4 -54435.6 1.09037
1442200 -9813.85 -54432.7 1.00564
1442300 -9813.51 -54438.6 0.767626
1442400 -9816.88 -54442.1 0.411792
1442500 -9818.4 -54439.1 0.0249912
1442600 -9814.87 -54447.1 -0.366069
1442700 -9815.87 -54448.8 -0.674358
1442800 -9820.31 -54446.5 -0.859508
1442900 -9819.1 -54454.7 -0.884799
1443000 -9817.06 -54454.8 -0.765101
1443100 -9818.81 -54454.8 -0.507885
1443200 -9821.04 -54462.3 -0.158821
1443300 -9821.16 -54460.4 0.21366
1443400 -9818.6 -54463.3 0.562706
1443500 -9819.49 -54470.2 0.846208
1443600 -9823.66 -54466.3 0.991276
1443700 -9821.95 -54471.5 0.985265
1443800 -9819.17 -54477.2 0.831559
1443900 -9822.68 -54473.4 0.53421
1444000 -9824.75 -54479.8 0.164365
1444100 -9823.08 -54483 -0.227713
1444200 -9822.34 -54481 -0.573106
1444300 -9824.11 -54488.6 -0.831147
1444400 -9827.16 -54488.6 -0.937463
1444500 -9825.75 -54488.3 -0.888736
1444600 -9823.37 -54496.9 -0.694528
1444700 -9827.21 -54494.8 -0.37977
1444800 -9829.43 -54496 0.00430233
1444900 -9825.98 -54504.1 0.383501
1445000 -9826.07 -54501.4 0.703446
1445100 -9828.96 -54504.7 0.915773
1445200 -9829.67 -54510.5 0.9874
1445300 -9828.09 -54507.6 0.899017
1445400 -9826.99 -54513.9 0.677447
1445500 -9830.11 -54517 0.346336
1445600 -9832.11 -54514 -0.0369995
1445700 -9828.43 -54522.2 -0.414701
1445800 -9828.94 -54523.6 -0.725454
1445900 -9833.31 -54521.6 -0.897138
1446000 -9832.75 -54529.8 -0.920858
1446100 -9830.83 -54529.6 -0.781629
1446200 -9832.08 -54530.1 -0.503847
1446300 -9834.65 -54537.4 -0.135295
1446400 -9835.56 -54535.1 0.253986
1446500 -9832.86 -54538.6 0.620562
1446600 -9833.36 -54545.1 0.894991
1446700 -9837.85 -54541.2 1.0301
1446800 -9836.6 -54546.7 0.98866
1446900 -9833.49 -54552.1 0.797766
1447000 -9836.41 -54548.4 0.462432
1447100 -9838.59 -54555.1 0.0555891
1447200 -9837.28 -54557.7 -0.348803
1447300 -9835.94 -54556 -0.699919
1447400 -9837.11 -54563.7 -0.928539
1447500 -9840.47 -54563.1 -1.00817
1447600 -9839.36 -54563.4 -0.920914
1447700 -9836.61 -54571.8 -0.695485
1447800 -9840.23 -54569.4 -0.350923
1447900 -9842.9 -54571.2 0.0490818
1448000 -9840.05 -54578.8 0.423158
1448100 -9839.87 -54576 0.716885
1448200 -9842.55 -54580 0.89116
1448300 -9843.97 -54585.1 0.904554
1448400 -9842.77 -54582.3 0.770186
1448500 -9840.98 -54589.2 0.496191
1448600 -9844.14 -54591.8 0.12642
1448700 -9846.57 -54588.9 -0.281584
1448800 -9842.77 -54597.5 -0.648474
1448900 -9842.64 -54598.3 -0.931453
1449000 -9846.89 -54596.7 -1.07271
1449100 -9846.6 -54604.9 -1.04845
1449200 -9844.7 -54604 -0.878875
1449300 -9845.14 -54605.4 -0.578885
1449400 -9847.8 -54612.3 -0.203624
1449500 -9849.25 -54609.5 0.176477
1449600 -9846.39 -54613.8 0.511914
1449700 -9846.56 -54619.7 0.747754
1449800 -9851.19 -54615.8 0.8353
1449900 -9850.4 -54621.8 0.774424
1450000 -9847.57 -54626.2 0.570476
1450100 -9849.93 -54623.2 0.269209
1450200 -9852.25 -54630.2 -0.107068
1450300 -9851.76 -54631.9 -0.473227
1450400 -9850.02 -54630.9 -0.792637
1450500 -9850.69 -54639 -1.00106
1450600 -9854.56 -54637.6 -1.05767
1450700 -9853.62 -54638.5 -0.956154
1450800 -9850.3 -54647.1 -0.709304
1450900 -9853.77 -54643.9 -0.357833
1451000 -9856.56 -54646.6 0.0430736
1451100 -9854.06 -54653.7 0.431774
1451200 -9853.47 -54650.5 0.749493
1451300 -9855.79 -54655.5 0.93293
1451400 -9857.87 -54659.6 0.951795
1451500 -9856.93 -54656.8 0.804873
1451600 -9854.69 -54664.4 0.533407
1451700 -9857.83 -54665.9 0.169565
1451800 -9860.54 -54663.7 -0.209345
1451900 -9857.03 -54672.3 -0.555533
1452000 -9856.65 -54672.3 -0.809596
1452100 -9860.37 -54671.7 -0.933135
1452200 -9860.62 -54679.7 -0.891058
1452300 -9858.9 -54678.1 -0.699253
1452400 -9858.55 -54680.6 -0.385568
1452500 -9861.22 -54687.1 0.0151452
1452600 -9863.28 -54683.6 0.423353
1452700 -9860.16 -54689.2 0.762262
1452800 -9859.98 -54694.3 0.997244
1452900 -9864.9 -54690.3 1.07409
1453000 -9864.39 -54697.3 0.982045
1453100 -9861.68 -54700.5 0.736342
1453200 -9863.59 -54698 0.374327
1453300 -9865.99 -54705.4 -0.0304426
1453400 -9866.13 -54705.7 -0.41711
1453500 -9864.1 -54705.8 -0.704191
1453600 -9864.31 -54713.6 -0.875699
1453700 -9868.34 -54711.3 -0.884351
1453800 -9867.53 -54713.5 -0.738575
1453900 -9864.14 -54721.3 -0.463392
1454000 -9867.04 -54717.9 -0.100595
1454100 -9869.76 -54721.8 0.295566
1454200 -9867.76 -54727.6 0.643865
1454300 -9866.99 -54724.7 0.897675
1454400 -9868.6 -54730.8 1.0112
1454500 -9871.38 -54733.6 0.974178
1454600 -9870.78 -54731.4 0.786088
1454700 -9868.09 -54739.7 0.47398
1454800 -9871.48 -54739.9 0.0855683
1454900 -9874.66 -54738.6 -0.324358
1455000 -9871.37 -54747.4 -0.653662
1455100 -9870.92 -54746.2 -0.881832
1455200 -9874.3 -54747 -0.957816
1455300 -9875.05 -54754.3 -0.872022
1455400 -9873.6 -54751.8 -0.642737
1455500 -9872.46 -54756 -0.311619
1455600 -9875.03 -54761.4 0.0789468
1455700 -9877.41 -54757.7 0.454561
1455800 -9873.88 -54764.5 0.75145
1455900 -9873.46 -54768.1 0.922281
1456000 -9877.97 -54764.7 0.951715
1456100 -9877.65 -54772.3 0.825744
1456200 -9875.34 -54773.9 0.585002
1456300 -9876.58 -54772.8 0.259872
1456400 -9879.06 -54780.4 -0.106996
1456500 -9880.11 -54779.3 -0.451067
1456600 -9877.83 -54780.8 -0.724039
1456700 -9877.89 -54788.5 -0.870029
1456800 -9882.46 -54785.1 -0.86726
1456900 -9881.9 -54788.7 -0.70809
1457000 -9878.53 -54795.6 -0.424629
1457100 -9881.27 -54791.9 -0.0475116
1457200 -9883.81 -54797.3 0.352125
1457300 -9882.45 -54801.6 0.708068
1457400 -9881.04 -54798.9 0.962467
1457500 -9882 -54806.3 1.07751
1457600 -9885.2 -54807.2 1.00736
1457700 -9884.44 -54805.9 0.79753
1457800 -9881.29 -54814.7 0.467759
1457900 -9884.55 -54813.3 0.0821377
1458000 -9887.62 -54813.5 -0.30014
1458100 -9884.75 -54821.8 -0.618539
1458200 -9884.3 -54819.6 -0.816694
1458300 -9887.21 -54822.3 -0.876858
1458400 -9888.62 -54828.3 -0.769839
1458500 -9887.7 -54825.5 -0.536684
1458600 -9885.99 -54831.2 -0.199582
1458700 -9888.87 -54835 0.195388
1458800 -9891.64 -54831.7 0.571503
1458900 -9888.16 -54839.7 0.861506
1459000 -9887.62 -54841.7 1.03101
1459100 -9891.88 -54839.3 1.02681
1459200 -9891.81 -54847.5 0.85296
1459300 -9889.62 -54847.3 0.529644
1459400 -9890.06 -54847.8 0.129761
1459500 -9892.48 -54855.2 -0.284781
1459600 -9894.07 -54852.6 -0.641765
1459700 -9891.22 -54856.1 -0.888147
1459800 -9891.05 -54862.7 -0.989598
1459900 -9895.85 -54858.7 -0.922199
1460000 -9895.3 -54864.1 -0.710369
1460100 -9892.29 -54869.1 -0.391036
1460200 -9894.7 -54865.8 -0.0197452
1460300 -9897.1 -54872.4 0.344799
1460400 -9896.62 -54874.6 0.647619
1460500 -9895.01 -54873.2 0.842009
1460600 -9895.55 -54881.2 0.89387
1460700 -9899.2 -54880.3 0.790555
1460800 -9898.51 -54880.7 0.537321
1460900 -9895.05 -54889.3 0.190073
1461000 -9898.22 -54886.5 -0.22128
1461100 -9901.09 -54888.8 -0.595409
1461200 -9898.54 -54896 -0.879824
1461300 -9897.93 -54893 -1.02796
1461400 -9900.15 -54897.7 -1.02141
1461500 -9902.32 -54902.1 -0.857742
1461600 -9901.55 -54899.2 -0.568384
1461700 -9899.26 -54906.7 -0.207338
1461800 -9902.51 -54908.4 0.180436
1461900 -9905.42 -54906 0.521443
1462000 -9902 -54914.6 0.755389
1462100 -9901.63 -54914.5 0.86424
1462200 -9905.41 -54914 0.828717
1462300 -9905.64 -54921.8 0.642239
1462400 -9904.04 -54920.2 0.358568
1462500 -9903.54 -54922.9 -0.0131364
1462600 -9906.07 -54929.2 -0.39651
1462700 -9908.1 -54925.7 -0.728886
1462800 -9904.81 -54931.4 -0.945267
1462900 -9904.57 -54936.3 -1.01924
1463000 -9909.38 -54932.3 -0.931313
1463100 -9908.8 -54939.5 -0.690212
1463200 -9906.2 -54942.3 -0.350244
1463300 -9908.09 -54940.1 0.034666
1463400 -9910.56 -54947.7 0.416843
1463500 -9910.9 -54947.5 0.722411
1463600 -9908.86 -54948 0.902635
1463700 -9909.19 -54955.9 0.927695
1463800 -9913.5 -54953 0.7972
1463900 -9912.63 -54955.8 0.531933
1464000 -9909.22 -54963.3 0.170776
1464100 -9912.33 -54959.6 -0.225822
1464200 -9914.76 -54964.2 -0.59504
1464300 -9912.8 -54969.4 -0.859869
1464400 -9911.77 -54966.4 -1.00385
1464500 -9913.23 -54973.1 -0.976619
1464600 -9915.94 -54974.9 -0.787079
1464700 -9915.09 -54973.2 -0.472271
1464800 -9912.27 -54981.8 -0.0837587
1464900 -9915.85 -54981.1 0.328563
1465000 -9918.73 -54980.7 0.673949
1465100 -9915.55 -54989.2 0.897898
1465200 -9915.42 -54987.3 0.96479
1465300 -9918.76 -54989.2 0.873764
1465400 -9919.64 -54995.8 0.629331
1465500 -9918.41 -54993.1 0.287786
1465600 -9917.23 -54998.3 -0.0931942
1465700 -9920.08 -55002.6 -0.477908
1465800 -9922.43 -54999.1 -0.772584
1465900 -9918.69 -55006.8 -0.950353
1466000 -9918.53 -55009.1 -0.966988
1466100 -9923.04 -55006.3 -0.820444
1466200 -9922.34 -55014.5 -0.534965
1466300 -9920.17 -55014.8 -0.166989
1466400 -9921.19 -55014.7 0.239236
1466500 -9923.67 -55022.3 0.610281
1466600 -9924.68 -55020 0.870338
1466700 -9922.08 -55023.1 0.981853
1466800 -9922.36 -55029.9 0.941094
1466900 -9927.16 -55025.8 0.738754
1467000 -9926.06 -55031.1 0.427088
1467100 -9923.19 -55036.4 0.0589358
1467200 -9926.09 -55032.9 -0.317277
1467300 -9928.35 -55039.5 -0.632355
1467400 -9927.25 -55041.9 -0.837628
1467500 -9925.92 -55040.4 -0.898721
1467600 -9926.81 -55048.2 -0.814209
1467700 -9930.28 -55047.3 -0.578459
1467800 -9929 -55047.8 -0.245397
1467900 -9925.91 -55056.3 0.130345
1468000 -9929.52 -55053.5 0.497583
1468100 -9932.01 -55055.7 0.802027
1468200 -9929.01 -55063 0.977067
1468300 -9928.89 -55059.9 1.01084
1468400 -9931.46 -55064.6 0.876996
1468500 -9933.1 -55068.9 0.617221
1468600 -9931.99 -55066.2 0.263664
1468700 -9930.3 -55073.6 -0.105755
1468800 -9933.72 -55075 -0.447307
1468900 -9936.15 -55072.9 -0.70884
1469000 -9932.37 -55081.6 -0.8312
1469100 -9932.73 -55081.2 -0.815463
1469200 -9936.55 -55080.9 -0.644712
1469300 -9936.26 -55088.9 -0.349451
1469400 -9934.48 -55086.9 0.0218714
1469500 -9934.61 -55089.9 0.406253
1469600 -9937.26 -55096 0.754648
1469700 -9938.75 -55092.4 0.996063
1469800 -9935.34 -55098.6 1.09962
1469900 -9935.86 -55102.9 1.03116
1470000 -9940.67 -55099 0.811127
1470100 -9939.35 -55106.6 0.452754
1470200 -9936.96 -55108.8 0.0419046
1470300 -9939.47 -55106.8 -0.358405
1470400 -9941.69 -55114.5 -0.684794
1470500 -9941.49 -55113.9 -0.873122
1470600 -9939.59 -55115 -0.910045
1470700 -9940.47 -55122.5 -0.78362
1470800 -9944.51 -55119.4 -0.521016
1470900 -9942.86 -55122.9 -0.160322
1471000 -9939.92 -55129.7 0.234994
1471100 -9943.58 -55125.9 0.595221
1471200 -9945.45 -55131.1 0.863491
1471300 -9943.13 -55135.7 0.999268
1471400 -9942.61 -55133 0.976848
1471500 -9944.49 -55140.1 0.800563
1471600 -9946.88 -55141.1 0.485292
1471700 -9945.55 -55140.1 0.109763
1471800 -9943.23 -55148.7 -0.297484
1471900 -9947.42 -55146.9 -0.649721
1472000 -9949.46 -55147.6 -0.882744
1472100 -9945.92 -55155.9 -0.959214
1472200 -9946.59 -55153.2 -0.871936
1472300 -9949.88 -55156.2 -0.637544
1472400 -9950.17 -55162.1 -0.296356
1472500 -9948.79 -55159.3 0.0779334
1472600 -9948.03 -55165.3 0.442606
1472700 -9951.25 -55168.4 0.740624
1472800 -9952.73 -55165.5 0.90696
1472900 -9948.84 -55173.8 0.921511
1473000 -9949.67 -55174.8 0.791484
1473100 -9954.01 -55172.9 0.510296
1473200 -9952.53 -55181.3 0.160226
1473300 -9950.75 -55180.5 -0.222308
1473400 -9952.31 -55181.5 -0.567733
1473500 -9954.71 -55188.6 -0.831237
1473600 -9955.24 -55185.7 -0.957928
1473700 -9952.6 -55190.2 -0.930907
1473800 -9953.88 -55195.7 -0.761244
1473900 -9958.41 -55191.7 -0.460297
1474000 -9956.34 -55198.4 -0.0844393
1474100 -9954.1 -55202.1 0.296842
1474200 -9957.57 -55199 0.624753
1474300 -9959.17 -55206.4 0.842906
1474400 -9957.72 -55207.4 0.919162
1474500 -9956.56 -55206.9 0.844227
1474600 -9958.07 -55214.9 0.619432
1474700 -9961.22 -55212.6 0.289779
1474800 -9959.15 -55214.8 -0.0919454
1474900 -9956.68 -55222.6 -0.466421
1475000 -9961.2 -55218.7 -0.789214
1475100 -9962.56 -55222.9 -0.977427
1475200 -9959.47 -55228.9 -1.01893
1475300 -9960.14 -55225.5 -0.904479
1475400 -9962.71 -55231.7 -0.650336
1475500 -9963.94 -55234.2 -0.305339
1475600 -9962.4 -55232.4 0.0707674
1475700 -9961.16 -55240.5 0.432802
1475800 -9965.26 -55239.9 0.70962
1475900 -9966.44 -55239.5 0.851738
1476000 -9962.56 -55248.2 0.833839
1476100 -9963.97 -55246.1 0.668519
1476200 -9967.51 -55247.8 0.37239
1476300 -9966.49 -55254.9 -0.0114299
1476400 -9964.94 -55252.1 -0.407285
1476500 -9965.52 -55257 -0.772607
1476600 -9968.43 -55261.3 -1.01012
1476700 -9969.13 -55258 -1.10577
1476800 -9965.48 -55265.8 -1.0334
1476900 -9967.41 -55267.6 -0.804979
1477000 -9971.67 -55265 -0.460596
1477100 -9969.33 -55273.5 -0.0607619
1477200 -9967.83 -55273.4 0.331826
1477300 -9970.68 -55273.2 0.647399
1477400 -9972.41 -55280.7 0.836584
1477500 -9971.87 -55278.6 0.865861
1477600 -9969.93 -55281.9 0.737699
1477700 -9971.77 -55288 0.471037
1477800 -9975.36 -55284.2 0.111123
1477900 -9972.62 -55290.1 -0.275946
1478000 -9970.75 -55294.8 -0.640783
1478100 -9974.99 -55291.1 -0.908808
1478200 -9975.84 -55298.4 -1.0401
1478300 -9973.52 -55300.5 -1.00345
1478400 -9973.61 -55299 -0.814209
1478500 -9975.79 -55306.7 -0.500739
1478600 -9977.99 -55305.5 -0.11499
1478700 -9975.68 -55306.8 0.284728
1478800 -9974.42 -55314.7 0.626578
1478900 -9979.18 -55311.2 0.854423
1479000 -9979.76 -55314.6 0.924987
1479100 -9976.23 -55321.4 0.84901
1479200 -9978.02 -55317.8 0.623609
1479300 -9980.71 -55323.2 0.305994
1479400 -9980.54 -55326.8 -0.06454
1479500 -9978.96 -55324.5 -0.425377
1479600 -9978.81 -55332.1 -0.709092
1479700 -9982.44 -55332.5 -0.876697
1479800 -9982.66 -55331.6 -0.889327
1479900 -9978.82 -55340.4 -0.760416
1480000 -9981.23 -55338.6 -0.493016
1480100 -9984.74 -55339.5 -0.134996
1480200 -9982.54 -55347.3 0.246422
1480300 -9981.58 -55344.6 0.584507
1480400 -9983.41 -55348.5 0.842707
1480500 -9985.82 -55353.5 0.965355
1480600 -9985.6 -55350.4 0.948557
1480700 -9982.92 -55357.4 0.778737
1480800 -9985.57 -55359.9 0.494483
1480900 -9989.31 -55356.8 0.12372
1481000 -9985.97 -55365.5 -0.266813
1481100 -9985.14 -55365.8 -0.598896
1481200 -9988.78 -55364.9 -0.833724
1481300 -9989.47 -55372.8 -0.917644
1481400 -9988.02 -55371.1 -0.850002
1481500 -9987.03 -55373.7 -0.628842
1481600 -9989.33 -55380.2 -0.294113
1481700 -9991.98 -55376.5 0.0974554
1481800 -9988.68 -55382.2 0.485859
1481900 -9987.88 -55387.1 0.804974
1482000 -9992.71 -55383 0.990857
1482100 -9992.57 -55390.1 1.02382
1482200 -9989.98 -55392.7 0.897299
1482300 -9991.43 -55390.7 0.64326
1482400 -9993.8 -55398.3 0.285705
1482500 -9994.75 -55397.7 -0.0930923
1482600 -9992.57 -55398.6 -0.454475
1482700 -9992.34 -55406.5 -0.733725
1482800 -9996.96 -55403.1 -0.870013
1482900 -9996.3 -55406.5 -0.847816
1483000 -9992.83 -55413.4 -0.66887
1483100 -9995.59 -55409.7 -0.359484
1483200 -9998.06 -55415 0.031545
1483300 -9996.61 -55419.2 0.432218
1483400 -9995.39 -55416.6 0.77875
1483500 -9996.32 -55424 1.01406
1483600 -9999.63 -55424.5 1.08967
1483700 -9998.82 -55423.6 0.988408
1483800 -9995.66 -55432.3 0.758513
1483900 -9999.21 -55430.3 0.404166
1484000 -10002.1 -55431.2 0.0197034
1484100 -9999.07 -55439.1 -0.347331
1484200 -9998.9 -55436.5 -0.636233
1484300 -10001.6 -55440 -0.805196
1484400 -10003 -55445.3 -0.818607
1484500 -10002 -55442.4 -0.675146
1484600 -10000.2 -55449.1 -0.408872
