LAMMPS data file via write_data, version 29 Aug 2024, timestep = 100000, units = metal

810 atoms
2 atom types

0.8629843886799013 52.15462061131917 xlo xhi
0.813946223420394 50.20226877657918 ylo yhi
-10 10 zlo zhi

Masses

1 95.95
2 78.95999999999999

Atoms # atomic

3 2 3.050053413811116 1.0042002326469377 -2.002308932992849 0 0 0
4 1 3.9146128615696565 2.6749313329200413 -0.3482547772881839 0 0 0
1 1 1.0662365468472574 1.0280998006898299 -0.47360645798124934 0 0 0
55 1 1.067136729964092 4.32026915705061 -0.5292289179839837 0 0 0
2 2 2.879736857614657 1.0526634261059258 1.2550739998811533 0 0 0
56 2 2.881724539342706 4.352958905371275 1.198234704946255 0 0 0
57 2 3.050197692353093 4.288259942145671 -2.058918959195748 0 0 0
6 2 5.9081333942865895 2.6458195018019373 -1.8643404299056876 0 0 0
7 1 6.76097655647439 1.0294918493072978 -0.1506202568452808 0 0 0
61 1 6.762277045606231 4.321777663078029 -0.2102273004362598 0 0 0
5 2 5.717066801600061 2.7046195753606064 1.3916894960937154 0 0 0
10 1 9.608534747415291 2.6762620179812506 -0.010406338389038483 0 0 0
9 2 8.752320253994705 1.0066390802844631 -1.6698465744408086 0 0 0
8 2 8.565896950662966 1.052530415230356 1.5866390353841675 0 0 0
62 2 8.565690343700341 4.355377066801143 1.5284141805822826 0 0 0
63 2 8.754958323311225 4.288612175343396 -1.727550298611289 0 0 0
12 2 11.588358903518408 2.6491558071640995 -1.5448634711993825 0 0 0
11 2 11.426609298132373 2.7033172935814886 1.71279987241995 0 0 0
13 1 12.45653541283599 1.030210216848776 0.15865385896584483 0 0 0
67 1 12.457472981232398 4.322805447066805 0.10364388940287794 0 0 0
15 2 14.413644701696416 1.009445541096592 -1.4051179183403961 0 0 0
14 2 14.299870314871582 1.0505432471769802 1.8547456424226172 0 0 0
68 2 14.296967608256372 4.350031028639197 1.803714568781165 0 0 0
69 2 14.417943601415976 4.295201985833443 -1.455732856227252 0 0 0
18 2 17.237365582912254 2.654630368167095 -1.359916861100121 0 0 0
16 1 15.30706815143974 2.6765332703258338 0.23707228023748694 0 0 0
17 2 17.178898500019308 2.6977270808762066 1.9014245922362538 0 0 0
21 2 20.0558217609807 1.0109851299437222 -1.3268478707610654 0 0 0
22 1 21.010760377239354 2.6756827220538115 0.2826594749198663 0 0 0
19 1 18.15857915728583 1.0299153576041666 0.30954015359762055 0 0 0
73 1 18.158891843289485 4.322424816525794 0.2657377715858078 0 0 0
20 2 20.064149423307523 1.0481152438836416 1.9350872673552444 0 0 0
75 2 20.059980469844888 4.304227981654591 -1.3660930212169509 0 0 0
74 2 20.06038147748463 4.33972761155983 1.895928653119494 0 0 0
24 2 22.877467552639338 2.6592958947525274 -1.3885490400457434 0 0 0
25 1 23.862136693258343 1.0289605642994752 0.23816542865306323 0 0 0
79 1 23.862210109597047 4.321194265960086 0.20567353837170677 0 0 0
23 2 22.945825557751206 2.691271294283675 1.8727961653619274 0 0 0
27 2 25.699668998793108 1.010554713601849 -1.465059494064418 0 0 0
28 1 26.71193099745176 2.6745070195219607 0.10978588614974027 0 0 0
26 2 25.824398320709655 1.0467436563222692 1.7945670893365917 0 0 0
81 2 25.702525143286238 4.3117005930667185 -1.4945562453954198 0 0 0
80 2 25.821725011209374 4.330052338156045 1.7654710722250821 0 0 0
33 2 31.365598819001637 1.0084963935881346 -1.758082156378018 0 0 0
30 2 28.528940227207908 2.661476579852076 -1.6152480413286585 0 0 0
29 2 28.692513808050435 2.6871163468190296 1.6427742705664428 0 0 0
31 1 29.560121799619612 1.0278407567765073 -0.021184937665246206 0 0 0
32 2 31.550904157016273 1.0468650139235214 1.4986103703394948 0 0 0
85 1 29.560226372317654 4.320214504505131 -0.04720839303726021 0 0 0
86 2 31.55032895114668 4.325558140381977 1.4734907426418942 0 0 0
87 2 31.366381057500483 4.314784864393197 -1.783503683979486 0 0 0
36 2 34.212895970343546 2.660180643036867 -1.9398892748752805 0 0 0
34 1 32.40712383398693 2.6736190034964045 -0.203397075593994 0 0 0
35 2 34.39769375082693 2.68703008261234 1.3169080576121828 0 0 0
40 1 38.10261740992488 2.673097686284473 -0.5147328723663569 0 0 0
37 1 35.254390003680776 1.0269092206066404 -0.35193886894331006 0 0 0
39 2 37.0727113319232 1.0056132018679802 -2.07500532315171 0 0 0
38 2 37.23399846773319 1.0482399145121224 1.1828398616986457 0 0 0
91 1 35.25440548131485 4.319787513423813 -0.37910347415354706 0 0 0
92 2 37.235390862575976 4.327999747435714 1.1539953964909833 0 0 0
93 2 37.07124234129948 4.311731898377559 -2.1039270263957945 0 0 0
42 2 39.9426820973668 2.6557670027857925 -2.2144968665586315 0 0 0
41 2 40.06279776074337 2.690620294552489 1.045180764587641 0 0 0
43 1 40.952881085664686 1.0264896298770791 -0.6020543902620434 0 0 0
97 1 40.95278750768909 4.31953665724613 -0.6372497017217971 0 0 0
45 2 42.82333267742059 1.0033789501440342 -2.2680190548054946 0 0 0
46 1 43.80448653521521 2.6729727344632535 -0.6787491725397077 0 0 0
44 2 42.88461222179748 1.050005396581668 0.9931763884914591 0 0 0
98 2 42.88708531299471 4.33561228196491 0.9550062851119612 0 0 0
99 2 42.82077034877308 4.303622272431461 -2.3062162212986346 0 0 0
48 2 45.707541435653646 2.6503248181817405 -2.3072980885464087 0 0 0
51 2 48.59292748290469 1.0029085080546587 -2.2409202888971502 0 0 0
49 1 46.65670389640602 1.0268918796153508 -0.6522217713220824 0 0 0
50 2 48.522389926456356 1.0515739481778499 1.0201200822505352 0 0 0
103 1 46.656922806784486 4.3194990539119225 -0.6983977546406228 0 0 0
47 2 45.704453782713564 2.696035424500808 0.9544794400753687 0 0 0
104 2 48.52508947736601 4.345060636268204 0.9712437880342617 0 0 0
105 2 48.59106669721531 4.294314958254602 -2.289796284001031 0 0 0
54 2 51.4722130594716 2.646410520486369 -2.1685512876406756 0 0 0
52 1 49.50837174243534 2.6735657537936306 -0.614202405532337 0 0 0
53 2 51.344402707296005 2.701390872464056 1.0906411381331105 0 0 0
111 2 3.0477681036065114 7.578097288559181 -2.1244437080979006 0 0 0
58 1 3.916199491088939 5.967032229242581 -0.4137283197142605 0 0 0
109 1 1.0684828965161959 7.612560084520117 -0.5897707053860068 0 0 0
110 2 2.8875314974443 7.64754885233761 1.132986263648188 0 0 0
60 2 5.909050090587303 5.930756237024483 -1.9306431755777742 0 0 0
115 1 6.764473111072001 7.613830618796215 -0.28443791062426227 0 0 0
59 2 5.71955281262446 6.0040025830974315 1.3251654815263714 0 0 0
64 1 9.610238015891984 5.968525413868619 -0.07816323161675243 0 0 0
117 2 8.758202967237072 7.576295766321856 -1.8003048972711122 0 0 0
116 2 8.566689521492622 7.6519897590557315 1.4553395909968714 0 0 0
66 2 11.59318133158864 5.9348026706713 -1.608409910522226 0 0 0
121 1 12.459192824555359 7.615015003534505 0.03489758946985999 0 0 0
123 2 14.425551498442186 7.585626857341433 -1.5168957401270022 0 0 0
65 2 11.424679466853819 6.002423837891965 1.6486913880267706 0 0 0
122 2 14.292011100560584 7.644229730039967 1.7420460924423464 0 0 0
70 1 15.307959457839612 5.968960515423397 0.18128888895868167 0 0 0
72 2 17.244041639778832 5.94577380682123 -1.4085362708513993 0 0 0
71 2 17.17346415131525 5.991449738962124 1.852589844043313 0 0 0
129 2 20.06886756459454 7.600770864945216 -1.4029945341313232 0 0 0
127 1 18.159577529378005 7.614711044129813 0.21913175397596296 0 0 0
76 1 21.011056541722052 5.967968879575606 0.24647005783523745 0 0 0
128 2 20.052547582810597 7.6277719237714505 1.8591247030102243 0 0 0
78 2 22.883625629531473 5.958083386081101 -1.4181140255233882 0 0 0
133 1 23.862712767129835 7.613416926645389 0.18623480194664976 0 0 0
77 2 22.940271142800224 5.976988948768364 1.8436108051018163 0 0 0
135 2 25.709956838057604 7.614981400118312 -1.506405113466378 0 0 0
82 1 26.712353280246404 5.966762459210802 0.09103561065421983 0 0 0
134 2 25.815644835132332 7.611241467912288 1.754175364499364 0 0 0
84 2 28.53287793120104 5.966864778720388 -1.6302942673261211 0 0 0
139 1 29.56124291104284 7.612653884298773 -0.04686459058018677 0 0 0
140 2 31.549014783509545 7.602775900719523 1.4767576998468779 0 0 0
